West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Allen, Oscar",9,5,3,12,3,,,,,1.0,,,3.0,,,7.0,5.0,2.0,1.0,4.0,,,97.0
33,"Bazzo, Rhett",5,3,8,13,,,,,2.0,2.0,,2.0,,1.0,,4.0,9.0,1.0,,6.0,,,84.0
39 ↑,"Clark, Greg",5,5,6,11,1,,,1.0,2.0,,,1.0,1.0,,,1.0,12.0,,,,,,84.0
14,"Duggan, Liam",24,13,9,33,,,,2.0,2.0,6.0,1.0,6.0,,,,5.0,24.0,1.0,,,,,89.0
29,"Foley, Luke",11,5,3,14,,,,2.0,2.0,3.0,,4.0,1.0,2.0,,4.0,11.0,,,2.0,,,95.0
3,"Gaff, Andrew",12,5,10,22,,1.0,,2.0,4.0,1.0,1.0,5.0,,,,7.0,15.0,1.0,1.0,,,,94.0
7,"Ginbey, Reuben",8,3,5,13,,1.0,,5.0,,3.0,2.0,3.0,,2.0,,2.0,11.0,,,2.0,,1.0,81.0
8,"Hewett, Elijah",1,,3,4,,,,,1.0,,2.0,,2.0,,,3.0,1.0,,,,,,14.0
19,"Hough, Brady",12,6,4,16,,,,2.0,5.0,,,2.0,1.0,,,3.0,11.0,2.0,,,,,83.0
5,"Hunt, Jayden",14,6,4,18,,,,3.0,3.0,3.0,1.0,3.0,1.0,1.0,,4.0,13.0,,,2.0,,,95.0
25,"Hurn, Shannon",4,1,1,5,,,,1.0,,,,,1.0,,,1.0,3.0,,,,,,16.0
40,"Jamieson, Callum",6,3,11,17,,1.0,2.0,4.0,,1.0,3.0,5.0,2.0,2.0,,11.0,6.0,,1.0,2.0,,,86.0
11,"Kelly, Tim",15,4,14,29,1,,,5.0,1.0,5.0,9.0,3.0,1.0,,,14.0,12.0,1.0,,,,2.0,85.0
44,"Long, Noah",10,3,6,16,1,2.0,,1.0,,3.0,2.0,1.0,2.0,,,7.0,8.0,,,,1.0,,84.0
24,"ONeill, Xavier",7,5,8,15,1,,,,,4.0,,4.0,,2.0,,2.0,11.0,,1.0,3.0,,1.0,97.0
21,"Petruccelle, Jack",10,5,5,15,,,,2.0,,5.0,,2.0,,1.0,,4.0,11.0,,,1.0,2.0,1.0,83.0
35,"Rotham, Josh",9,6,3,12,,,,1.0,4.0,1.0,,6.0,1.0,4.0,,4.0,10.0,1.0,,2.0,,,95.0
4,"Sheed, Dom",22,9,21,43,1,1.0,,1.0,2.0,4.0,10.0,8.0,1.0,3.0,3.0,14.0,29.0,,,,,,86.0
2,"Waterman, Jake",5,6,8,13,,,,3.0,,2.0,,5.0,,2.0,,4.0,9.0,1.0,1.0,1.0,,1.0,96.0
36 ↓,"West, Connor",1,,,1,,,,2.0,,,,1.0,,,,,1.0,,,,,,7.0
32,"Williams, Bailey",6,2,10,16,,,21.0,6.0,,2.0,5.0,4.0,4.0,2.0,,11.0,7.0,,,4.0,,,89.0
23,"Witherden, Alex",15,7,13,28,,,,2.0,7.0,2.0,,4.0,1.0,,,4.0,20.0,,,,,1.0,86.0
6,"Yeo, Elliot",13,5,13,26,,,,3.0,2.0,7.0,7.0,1.0,2.0,,,16.0,10.0,1.0,,,1.0,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,224,107,168,392,8,9.0,23.0,48.0,37.0,55.0,43.0,70.0,24.0,22.0,3.0,132.0,249.0,11.0,5.0,29.0,4.0,7.0,
Opposition,Opposition,209,95,130,339,18,12.0,52.0,67.0,45.0,56.0,33.0,62.0,22.0,24.0,3.0,124.0,203.0,13.0,14.0,50.0,11.0,14.0,
