West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",13,8,7,20,1,,4.0,,2.0,3.0,2.0,,2.0,,,,,,,,,,
6,"Banfield, Drew",10,3,5,15,,,1.0,3.0,1.0,3.0,2.0,3.0,,1.0,,,,,,,,,
10,"Braun, Michael",10,5,4,14,,,,,1.0,4.0,1.0,1.0,,,,,,,,,,,
9,"Cousins, Ben",18,4,12,30,1,2.0,,,3.0,7.0,5.0,,3.0,,2.0,,,,,,,,
23,"Fewster, Brendon",11,7,11,22,,1.0,13.0,1.0,3.0,4.0,4.0,1.0,,1.0,,,,,,,,,
7,"Gehrig, Fraser",7,3,2,9,3,1.0,,,,1.0,,,,2.0,,,,,,,,,
1,"Heady, Brett",14,4,3,17,1,3.0,,,1.0,5.0,1.0,,2.0,1.0,,,,,,,,,
27,"Jakovich, Glen",6,1,2,8,,,2.0,1.0,3.0,,1.0,,,2.0,,,,,,,,,
2,"Kemp, Dean",5,,3,8,,,,1.0,,,1.0,,,,,,,,,,,,
30,"Matera, Peter",18,3,4,22,,1.0,,2.0,5.0,3.0,1.0,4.0,2.0,2.0,,,,,,,,,
33,"Matera, Phillip",5,1,8,13,,,,5.0,,1.0,3.0,1.0,1.0,2.0,,,,,,,,,
11,"McIntosh, Ashley",14,5,8,22,,,,,8.0,1.0,,,1.0,,,,,,,,,,
17,"McKenna, Guy",4,2,15,19,,,,,1.0,1.0,3.0,,,,,,,,,,,,
8,"Metropolis, Daniel",,,,,,,,1.0,,,,,,,,,,,,,,,
42,"Morrison, Chad",12,5,5,17,,,1.0,,5.0,,2.0,2.0,1.0,1.0,,,,,,,,,
36,"Read, Phillip",9,3,3,12,3,,,2.0,4.0,1.0,,6.0,1.0,2.0,,,,,,,,,
22,"Stone, Nicholas",8,3,8,16,,,5.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,
16,"Symmons, Paul",10,5,10,20,1,1.0,,2.0,,1.0,2.0,1.0,2.0,,,,,,,,,,
39,"Waterman, Chris",5,3,6,11,,,,2.0,1.0,3.0,,,,1.0,,,,,,,,,
12,"White, Mitchell",8,3,5,13,1,,,1.0,,4.0,,2.0,,1.0,,,,,,,,,
13,"Wooden, Josh",9,3,5,14,,1.0,,2.0,4.0,1.0,,,2.0,,,,,,,,,,
24,"Worsfold, John",7,5,,7,,1.0,,,,4.0,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,76,126,329,11,14.0,26.0,25.0,44.0,48.0,28.0,22.0,18.0,17.0,2.0,,,,,,,,
Opposition,Opposition,196,57,74,270,13,16.0,32.0,22.0,24.0,60.0,35.0,8.0,17.0,18.0,4.0,,,,,,,,
