0,1,2,3,4,5,6
←,"Round: 5 Venue: Football Park Date: Sat, 23-Apr-2011 2:45 PM (3:15 PM) Attendance: 21287","Round: 5 Venue: Football Park Date: Sat, 23-Apr-2011 2:45 PM (3:15 PM) Attendance: 21287","Round: 5 Venue: Football Park Date: Sat, 23-Apr-2011 2:45 PM (3:15 PM) Attendance: 21287","Round: 5 Venue: Football Park Date: Sat, 23-Apr-2011 2:45 PM (3:15 PM) Attendance: 21287","Round: 5 Venue: Football Park Date: Sat, 23-Apr-2011 2:45 PM (3:15 PM) Attendance: 21287",→
←,Port Adelaide,5.3.33,9.5.59,14.7.91,15.11.101,→
←,Gold Coast,2.2.14,5.6.36,9.9.63,15.14.104,→
←,Qrt margin,PA by 19,PA by 23,PA by 28,GC by 3,→
←,Qrt scores,PA 33-14,PA 26-22,PA 32-27,GC 41-10,→
←,Field umpires,"Sam Hay (30), Hayden Kennedy (483), Matthew Leppard (2)","Sam Hay (30), Hayden Kennedy (483), Matthew Leppard (2)","Sam Hay (30), Hayden Kennedy (483), Matthew Leppard (2)","Sam Hay (30), Hayden Kennedy (483), Matthew Leppard (2)",→
