Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",20y 225d,30 (12-0-18 40.00%),11 (0.37),←,
32,"Bugg, Tomas",23y 138d,82 (25-0-57 30.49%),23 (0.28),17 (8-0-9 47.06%),7 (0.41)
17,"Frost, Sam",22y 359d,39 (14-0-25 35.90%),7 (0.18),18 (9-0-9 50.00%),5 (0.28)
11,"Gawn, Max",24y 235d,60 (19-0-41 31.67%),34 (0.57),←,
1,"Hogan, Jesse",21y 191d,40 (15-0-25 37.50%),84 (2.10),←,
29,"Hunt, Jayden",21y 140d,18 (9-0-9 50.00%),3 (0.17),←,
39,"Jetta, Neville",26y 191d,93 (25-2-66 27.96%),21 (0.23),←,
2,"Jones, Nathan",28y 214d,222 (58-3-161 26.80%),105 (0.47),←,
16,"Kent, Dean",22y 179d,52 (15-0-37 28.85%),49 (0.94),←,
28,"McDonald, Oscar",20y 156d,16 (8-0-8 50.00%),,←,
25,"McDonald, Tom",23y 338d,103 (28-0-75 27.18%),8 (0.08),←,
22,"Michie, Viv",24y 180d,22 (5-0-17 22.73%),1 (0.05),21 (5-0-16 23.81%),1 (0.05)
30,"Neal-Bullen, Alex",20y 225d,15 (5-0-10 33.33%),8 (0.53),←,
13,"Oliver, Clayton",19y 30d,13 (7-0-6 53.85%),6 (0.46),←,
5,"Petracca, Christian",20y 230d,16 (7-0-9 43.75%),12 (0.75),←,
15,"Stretch, Billy",19y 348d,26 (10-0-16 38.46%),5 (0.19),←,
12,"Tyson, Dom",23y 74d,70 (19-0-51 27.14%),37 (0.53),57 (18-0-39 31.58%),33 (0.58)
37,"Vandenberg, Aaron",24y 171d,27 (11-0-16 40.74%),16 (0.59),←,
23,"Vince, Bernie",30y 324d,192 (87-0-105 45.31%),110 (0.57),63 (19-0-44 30.16%),30 (0.48)
7,"Viney, Jack",22y 130d,69 (20-0-49 28.99%),19 (0.28),←,
4,"Watts, Jack",25y 148d,136 (38-2-96 28.68%),121 (0.89),←,
26,"Weideman, Sam",19y 56d,2 (1-0-1 50.00%),2 (1.00),←,
Totals,Totals,23y 12d,1343 (438-7-898 32.61%),682 (0.51),,
C,"Roos, Paul",53y 55d,267 (137-2-128 51.69%),,65 (21-0-44 32.31%),
