Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",26y 320d,177 (79-0-98 44.63%),142 (0.80),←,
7,"Brown, Nathan",27y 86d,164 (73-3-88 45.43%),255 (1.55),27 (9-0-18 33.33%),49 (1.81)
9,"Campbell, Wayne",32y 226d,282 (126-1-155 44.86%),164 (0.58),←,
6,"Chaffey, Mark",28y 1d,150 (63-0-87 42.00%),32 (0.21),←,
24,"Coughlan, Mark",23y 17d,56 (20-0-36 35.71%),29 (0.52),←,
3,"Deledio, Brett",18y 19d,7 (5-0-2 71.43%),2 (0.29),←,
2,"Gaspar, Darren",28y 352d,202 (90-0-112 44.55%),23 (0.11),181 (83-0-98 45.86%),22 (0.12)
34,"Graham, Mark",32y 55d,230 (108-2-120 47.39%),62 (0.27),7 (5-0-2 71.43%),1 (0.14)
20,"Hall, Ray",24y 192d,74 (29-0-45 39.19%),25 (0.34),←,
17,"Johnson, Kane",27y 53d,147 (69-0-78 46.94%),59 (0.40),43 (14-0-29 32.56%),15 (0.35)
39,"Kellaway, Andrew",29y 165d,148 (66-0-82 44.59%),25 (0.17),←,
13,"Knobel, Trent",24y 349d,61 (35-1-25 58.20%),10 (0.16),7 (5-0-2 71.43%),2 (0.29)
27,"Krakouer, Andrew",22y 92d,63 (19-0-44 30.16%),64 (1.02),←,
22,"Meyer, Danny",18y 277d,2 (2-0-0 100.00%),,←,
35,"Newman, Chris",22y 354d,61 (19-0-42 31.15%),7 (0.11),←,
15,"Pettifer, Kayne",23y 105d,44 (19-0-25 43.18%),37 (0.84),←,
12,"Richardson, Matthew",30y 49d,201 (89-0-112 44.28%),603 (3.00),←,
5,"Simmonds, Troy",26y 298d,111 (57-0-54 51.35%),70 (0.63),7 (5-0-2 71.43%),4 (0.57)
10,"Stafford, Greg",30y 253d,182 (82-1-99 45.33%),120 (0.66),52 (20-0-32 38.46%),62 (1.19)
30,"Tambling, Richard",18y 237d,2 (2-0-0 100.00%),,←,
32,"Tivendale, Greg",26y 18d,132 (54-0-78 40.91%),94 (0.71),←,
21,"Tuck, Shane",23y 134d,10 (5-0-5 50.00%),5 (0.50),←,
Totals,Totals,25y 266d,2506 (1111-8-1387 44.33%),1828 (0.73),,
C,"Wallace, Terry",46y 145d,155 (84-2-69 54.84%),,7 (5-0-2 71.43%),
