Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Arnott, Simon",5,3,3,8,,,,3.0,,,,,1.0,1.0,,,,,,,,,
30,"Bayes, Mark",7,4,,7,,,,,,,,,,1.0,,,,,,,,,
31,"Carey, Stefan",15,8,,15,1,1.0,,1.0,,,,,,,1.0,,,,,,,,
27,"Chapman, Wade",4,3,5,9,,,,1.0,,,,,2.0,1.0,,,,,,,,,
41,"Cook, Troy",20,3,7,27,1,1.0,,3.0,,,,,1.0,1.0,2.0,,,,,,,,
8,"Cresswell, Daryn",17,3,13,30,,3.0,,1.0,,,,,,2.0,,,,,,,,,
18,"Direen, Scott",3,1,4,7,,1.0,,1.0,,,,,1.0,,,,,,,,,,
6,"Dunkley, Andrew",3,4,4,7,,,,,,,,,1.0,,,,,,,,,,
9,"Grant, Shannon",7,3,6,13,2,,,1.0,,,,,,,,,,,,,,,
14,"Kelly, Paul",15,3,8,23,,,,5.0,,,,,2.0,4.0,,,,,,,,,
3,"Lewis, Dale",14,5,7,21,,3.0,,2.0,,,,,1.0,,,,,,,,,,
34,"Luff, Troy",4,2,2,6,1,,1.0,2.0,,,,,,,,,,,,,,,
11,"Maxfield, Stuart",19,5,2,21,,1.0,,2.0,,,,,,,,,,,,,,,
17,"Mooney, Jason",7,4,5,12,3,,1.0,1.0,,,,,,,,,,,,,,,
23,"Nicks, Matthew",8,3,4,12,,,,,,,,,1.0,1.0,,,,,,,,,
19,"OLoughlin, Michael",7,1,8,15,1,,,,,,,,1.0,,,,,,,,,,
24,"Orchard, Mark",6,1,6,12,,,,2.0,,,,,,1.0,,,,,,,,,
1,"Roos, Paul",17,8,10,27,,,2.0,1.0,,,,,1.0,,3.0,,,,,,,,
7,"Seymour, Brad",5,3,3,8,,,,1.0,,,,,,,,,,,,,,,
15,"Stafford, Greg",8,5,5,13,1,1.0,12.0,1.0,,,,,1.0,2.0,,,,,,,,,
20,"Stevens, John",7,2,6,13,,,,1.0,,,,,1.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,74,108,306,10,16.0,16.0,29.0,,,,,14.0,17.0,6.0,,,,,,,,
Opposition,Opposition,179,76,111,290,4,17.0,22.0,23.0,,,,,17.0,14.0,,,,,,,,,
