Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
40,"Birss, Shane",23y 154d,49 (16-2-31 34.69%),20 (0.41),←,
42,"Boyd, Matthew",23y 350d,63 (26-0-37 41.27%),17 (0.27),←,
17,"Cooney, Adam",20y 316d,60 (26-0-34 43.33%),53 (0.88),←,
4,"Cross, Daniel",23y 135d,65 (27-1-37 42.31%),13 (0.20),←,
10,"Eagleton, Nathan",27y 275d,191 (85-3-103 45.29%),168 (0.88),135 (59-1-75 44.07%),123 (0.91)
18,"Faulkner, Cameron",22y 82d,16 (6-0-10 37.50%),9 (0.56),←,
9,"Gilbee, Lindsay",25y 35d,92 (39-1-52 42.93%),49 (0.53),←,
3,"Grant, Chris",33y 242d,331 (169-5-157 51.81%),548 (1.66),←,
16,"Griffen, Ryan",20y 16d,36 (19-0-17 52.78%),13 (0.36),←,
25,"Hargrave, Ryan",25y 17d,89 (35-2-52 40.45%),23 (0.26),←,
6,"Johnson, Brad",30y 25d,273 (125-5-143 46.70%),385 (1.41),←,
36,"Lake, Brian",24y 166d,72 (27-0-45 37.50%),9 (0.13),←,
29,"McGuinness, Kieran",23y 35d,26 (5-2-19 23.08%),7 (0.27),←,
23,"McMahon, Jordan",23y 77d,91 (34-2-55 38.46%),34 (0.37),←,
27,"Minson, Will",21y 123d,30 (16-0-14 53.33%),10 (0.33),←,
38,"Morris, Dale",23y 226d,36 (21-0-15 58.33%),1 (0.03),←,
15,"Power, Sam",23y 41d,65 (23-1-41 36.15%),11 (0.17),←,
1,"Ray, Farren",20y 142d,37 (16-0-21 43.24%),14 (0.38),←,
30,"Robbins, Matthew",29y 96d,132 (56-2-74 43.18%),111 (0.84),125 (52-2-71 42.40%),111 (0.89)
5,"Smith, Rohan",33y 73d,295 (141-5-149 48.64%),249 (0.84),←,
11,"Street, Peter",26y 67d,60 (24-1-35 40.83%),13 (0.22),43 (17-0-26 39.53%),10 (0.23)
7,"West, Scott",31y 271d,295 (137-4-154 47.12%),102 (0.35),←,
Totals,Totals,25y 85d,2404 (1073-36-1295 44.63%),1859 (0.77),,
C,"Eade, Rodney",48y 130d,193 (103-2-88 53.89%),,41 (22-0-19 53.66%),
