St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",10,6,7,17,1,,,4.0,2.0,3.0,1.0,2.0,1.0,,,8.0,9.0,2.0,1.0,4.0,1.0,1.0,68.0
15,"Billings, Jack",5,2,9,14,,,,2.0,2.0,4.0,2.0,2.0,,,,7.0,7.0,1.0,1.0,1.0,,,65.0
22,"Brown, Nathan",5,3,4,9,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,7.0,3.0,2.0,,7.0,,,91.0
27,"Bruce, Josh",8,5,3,11,1,4.0,3.0,4.0,,,,1.0,2.0,1.0,,5.0,6.0,,4.0,,,,84.0
2,"Carlisle, Jake",7,4,3,10,,,,1.0,1.0,1.0,,1.0,,1.0,,4.0,6.0,2.0,,6.0,,,89.0
7,"Dunstan, Luke",10,5,12,22,1,1.0,,3.0,,3.0,6.0,4.0,2.0,3.0,,13.0,8.0,,1.0,1.0,1.0,1.0,67.0
14,"Geary, Jarryn",10,2,2,12,1,,,3.0,1.0,1.0,3.0,3.0,,2.0,,8.0,4.0,1.0,,,,,91.0
19,"Gilbert, Sam",5,2,8,13,,1.0,,4.0,1.0,1.0,2.0,3.0,,,,6.0,7.0,,,1.0,,,73.0
4,"Gresham, Jade",11,2,6,17,1,3.0,,4.0,,3.0,4.0,1.0,1.0,1.0,,9.0,6.0,,,,,,81.0
1,"Hickey, Tom",9,3,6,15,,,33.0,7.0,,2.0,4.0,6.0,2.0,5.0,,9.0,6.0,1.0,,3.0,,,91.0
13,"Lonie, Jack",9,6,2,11,,1.0,,4.0,1.0,1.0,1.0,,,,,5.0,8.0,1.0,2.0,1.0,,,86.0
32,"McCartin, Paddy",5,2,,5,,1.0,,1.0,,4.0,,1.0,1.0,,,3.0,3.0,1.0,,1.0,,,58.0
28,"Membrey, Tim",11,10,4,15,1,3.0,,,1.0,2.0,,1.0,,1.0,,7.0,9.0,5.0,4.0,2.0,,1.0,77.0
11,"Montagna, Leigh",24,9,6,30,1,,,4.0,6.0,7.0,3.0,3.0,2.0,,2.0,10.0,19.0,,1.0,1.0,1.0,1.0,90.0
16,"Newnes, Jack",15,6,8,23,,2.0,,1.0,5.0,2.0,2.0,3.0,,1.0,,6.0,18.0,,1.0,3.0,,,91.0
12,"Riewoldt, Nick",20,12,8,28,3,2.0,1.0,1.0,,5.0,2.0,,,,3.0,8.0,20.0,3.0,4.0,3.0,,1.0,92.0
17,"Roberton, Dylan",18,6,2,20,,,,4.0,4.0,6.0,1.0,3.0,1.0,1.0,,4.0,13.0,,,2.0,1.0,,89.0
6,"Ross, Sebastian",10,1,13,23,,,,9.0,3.0,1.0,5.0,2.0,1.0,,,14.0,10.0,,,1.0,,1.0,82.0
5,"Savage, Shane",6,2,6,12,1,,,4.0,,3.0,,1.0,1.0,,,3.0,11.0,1.0,,3.0,,,84.0
9,"Steele, Jack",7,4,11,18,1,,,9.0,1.0,4.0,2.0,3.0,1.0,2.0,,8.0,11.0,,,4.0,,,73.0
29,"Webster, Jimmy",12,6,9,21,,,,1.0,4.0,3.0,,2.0,,2.0,,2.0,16.0,,,3.0,,,90.0
44,"Weller, Maverick",8,6,7,15,2,3.0,,1.0,1.0,2.0,2.0,3.0,4.0,2.0,,8.0,9.0,2.0,3.0,,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,104,136,361,14,23.0,37.0,73.0,35.0,59.0,40.0,46.0,20.0,23.0,5.0,154.0,209.0,22.0,22.0,47.0,4.0,6.0,
Opposition,Opposition,186,87,171,357,11,10.0,47.0,72.0,38.0,46.0,39.0,51.0,23.0,20.0,1.0,133.0,214.0,10.0,6.0,41.0,1.0,10.0,
