Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Breman, Todd",6,1,3,9,,,,,,,,,1.0,,,,,,,,,,
9,"Campbell, Wayne",18,8,9,27,,2.0,,,,,,,2.0,1.0,,,,,,,,,
18,"Edwards, Stuart",11,4,7,18,,,,,,,,,1.0,1.0,,,,,,,,,
30,"Free, Tony",9,4,6,15,,,,3.0,,,,,1.0,1.0,,,,,,,,,
25,"Gale, Brendon",8,5,9,17,,,7.0,1.0,,,,,,,,,,,,,,,
36,"Herman, Ian",15,4,12,27,,2.0,,1.0,,,,,3.0,1.0,,,,,,,,,
34,"Hogg, Jeff",9,3,,9,2,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
42,"Honybun, David",5,3,3,8,1,,16.0,1.0,,,,,,5.0,,,,,,,,,
16,"Jackson, Stevan",4,3,3,7,3,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
33,"Knights, Matthew",20,6,8,28,1,,,4.0,,,,,1.0,1.0,,,,,,,,,
4,"Lambert, Craig",11,2,16,27,3,,,1.0,,,,,3.0,3.0,,,,,,,,,
5,"Lennon, Bruce",5,4,7,12,,,,1.0,,,,,,,,,,,,,,,
26,"Leys, Brian",9,5,3,12,,,,,,,,,,1.0,,,,,,,,,
27,"Maxfield, Stuart",19,4,3,22,,,,1.0,,,,,1.0,,,,,,,,,,
28,"McQueen, Mark",8,2,2,10,,,,,,,,,2.0,2.0,,,,,,,,,
6,"Naish, Chris",11,2,3,14,1,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
21,"Powell, Tim",9,5,4,13,,1.0,,,,,,,,,,,,,,,,,
10,"Scott, Allister",4,2,5,9,,,,1.0,,,,,1.0,1.0,,,,,,,,,
41,"Turner, Scott",10,2,5,15,1,,,,,,,,,4.0,,,,,,,,,
3,"Weightman, Dale",1,,8,9,,,,2.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,69,116,308,12,11.0,23.0,21.0,,,,,22.0,25.0,,,,,,,,,
Opposition,Opposition,231,95,112,343,24,21.0,23.0,24.0,,,,,25.0,22.0,6.0,,,,,,,,
