Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",20,5,8,28,1,,,3.0,3.0,12.0,6.0,1.0,,,1.0,10.0,18.0,1.0,1.0,1.0,1.0,1.0,95.0
21,"Barry, Leo",11,10,2,13,,,,2.0,6.0,1.0,,1.0,,1.0,,5.0,8.0,2.0,,1.0,1.0,,98.0
42,"Bevan, Paul",6,4,3,9,,1.0,,2.0,1.0,,1.0,5.0,1.0,2.0,,3.0,6.0,,,,,,60.0
6,"Bolton, Craig",11,6,2,13,,,,6.0,4.0,1.0,,4.0,2.0,2.0,,5.0,8.0,,1.0,6.0,,1.0,100.0
24,"Bolton, Jude",15,5,6,21,1,,,1.0,2.0,3.0,3.0,1.0,,1.0,3.0,9.0,11.0,,1.0,2.0,,,90.0
26,"Dempster, Sean",4,3,3,7,,,,2.0,,4.0,,1.0,,,,1.0,6.0,,,,,,85.0
12,"Fosdike, Nic",8,2,7,15,,,,2.0,3.0,2.0,3.0,,1.0,,,8.0,7.0,1.0,1.0,1.0,1.0,1.0,67.0
37,"Goodes, Adam",8,4,3,11,,1.0,1.0,2.0,2.0,,3.0,1.0,,1.0,,3.0,7.0,,2.0,2.0,,,98.0
39,"Grundy, Heath",8,5,1,9,2,,,3.0,,3.0,,4.0,1.0,1.0,,5.0,4.0,2.0,2.0,1.0,,,60.0
1,"Hall, Barry",17,12,1,18,6,2.0,,,,1.0,,2.0,2.0,1.0,2.0,6.0,12.0,2.0,6.0,1.0,,,98.0
16,"Jolly, Darren",8,1,4,12,,,44.0,4.0,,5.0,8.0,3.0,2.0,2.0,,8.0,3.0,,,1.0,,1.0,88.0
17,"Kennelly, Tadhg",12,4,10,22,,,,1.0,1.0,3.0,,3.0,,2.0,,7.0,15.0,,,1.0,3.0,,100.0
31,"Kirk, Brett",13,6,10,23,,1.0,1.0,5.0,3.0,1.0,6.0,2.0,2.0,2.0,,11.0,12.0,,,1.0,,1.0,87.0
9,"Malceski, Nick",8,4,1,9,1,1.0,,2.0,,5.0,1.0,1.0,1.0,1.0,,2.0,8.0,,1.0,1.0,,1.0,89.0
3,"McVeigh, Jarrad",6,1,4,10,1,,,3.0,1.0,,1.0,3.0,1.0,1.0,,4.0,5.0,,,2.0,,1.0,91.0
5,"OKeefe, Ryan",23,9,7,30,2,,,3.0,1.0,6.0,5.0,6.0,1.0,1.0,,15.0,16.0,2.0,1.0,2.0,,,92.0
19,"OLoughlin, Michael",12,5,5,17,2,2.0,,3.0,,3.0,,,1.0,,,6.0,11.0,,3.0,,,,91.0
47,"Phillips, Simon",2,1,2,4,,,,,,,2.0,2.0,,,,3.0,1.0,,,1.0,,,32.0
25,"Richards, Ted",4,2,4,8,,,5.0,2.0,,2.0,3.0,1.0,1.0,1.0,,5.0,3.0,,,2.0,,,43.0
30,"Roberts-Thomson, Lewis",6,1,2,8,,,,1.0,2.0,,,,2.0,,,5.0,3.0,,,3.0,,,98.0
36,"Schmidt, Tim",1,,4,5,,1.0,,2.0,,,1.0,,,,,3.0,2.0,,,,,,55.0
13,"Schneider, Adam",14,7,7,21,1,1.0,,2.0,4.0,2.0,1.0,,,,,5.0,13.0,,,,1.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,97,96,313,17,14.0,51.0,51.0,33.0,54.0,44.0,41.0,18.0,19.0,6.0,129.0,179.0,10.0,19.0,29.0,7.0,7.0,
Opposition,Opposition,177,91,105,282,11,7.0,19.0,51.0,36.0,41.0,31.0,38.0,19.0,18.0,,96.0,179.0,8.0,12.0,22.0,8.0,4.0,
