0,1,2,3,4,5,6
←,"Round: 10 Venue: Docklands Date: Sat, 1-Jun-2013 1:45 PM Attendance: 25008","Round: 10 Venue: Docklands Date: Sat, 1-Jun-2013 1:45 PM Attendance: 25008","Round: 10 Venue: Docklands Date: Sat, 1-Jun-2013 1:45 PM Attendance: 25008","Round: 10 Venue: Docklands Date: Sat, 1-Jun-2013 1:45 PM Attendance: 25008","Round: 10 Venue: Docklands Date: Sat, 1-Jun-2013 1:45 PM Attendance: 25008",→
←,Carlton,6.4.40,12.6.78,18.12.120,22.16.148,→
←,Greater Western Sydney,3.0.18,6.2.38,6.5.41,8.6.54,→
←,Qrt margin,CA by 22,CA by 40,CA by 79,CA by 94,→
←,Qrt scores,CA 40-18,CA 38-20,CA 42-3,CA 28-13,→
←,Field umpires,"Stephen McBurney (389), Tristan Burgess (7), Troy Pannell (114)","Stephen McBurney (389), Tristan Burgess (7), Troy Pannell (114)","Stephen McBurney (389), Tristan Burgess (7), Troy Pannell (114)","Stephen McBurney (389), Tristan Burgess (7), Troy Pannell (114)",→
