Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",3,5,8,11,,,,2.0,1.0,,,1.0,,,,4.0,7.0,,,3.0,,,94.0
25,"Chaplin, Troy",7,5,8,15,,1.0,,2.0,1.0,2.0,,1.0,,1.0,,6.0,9.0,2.0,,3.0,,1.0,79.0
9,"Cotchin, Trent",15,7,17,32,1,,,6.0,2.0,3.0,6.0,3.0,2.0,2.0,1.0,14.0,20.0,2.0,,2.0,,1.0,86.0
10,"Edwards, Shane",8,4,14,22,1,,,1.0,1.0,3.0,2.0,4.0,,2.0,,6.0,15.0,,2.0,,1.0,1.0,77.0
5,"Ellis, Brandon",22,11,17,39,,1.0,,2.0,3.0,4.0,1.0,3.0,2.0,,,6.0,33.0,,,,,1.0,86.0
32,"Ellis, Corey",5,3,11,16,,1.0,,1.0,3.0,,2.0,1.0,,,,5.0,10.0,,,1.0,,,73.0
6,"Grigg, Shaun",9,8,16,25,1,,3.0,4.0,,4.0,6.0,3.0,1.0,,,9.0,16.0,1.0,2.0,,,,75.0
16,"Hampson, Shaun",8,5,3,11,1,,34.0,2.0,,3.0,2.0,1.0,2.0,,,6.0,4.0,4.0,1.0,2.0,,,82.0
14,"Houli, Bachar",21,10,15,36,,,,5.0,5.0,3.0,2.0,2.0,,1.0,,8.0,28.0,1.0,,3.0,1.0,,95.0
23,"Lambert, Kane",10,3,8,18,1,,,3.0,3.0,4.0,2.0,2.0,,2.0,,5.0,14.0,,,2.0,,,78.0
7,"Lennon, Ben",11,8,,11,,1.0,,3.0,3.0,2.0,,1.0,2.0,1.0,,1.0,11.0,,,2.0,,,82.0
27,"Lloyd, Sam",12,6,4,16,3,,,2.0,1.0,2.0,1.0,3.0,1.0,2.0,,6.0,10.0,1.0,4.0,,,,80.0
4,"Martin, Dustin",14,8,11,25,,,,3.0,3.0,3.0,1.0,5.0,2.0,1.0,,5.0,20.0,1.0,,2.0,,,72.0
33,"McIntosh, Kamdyn",14,4,5,19,,1.0,,2.0,3.0,4.0,,1.0,1.0,,,8.0,13.0,1.0,1.0,1.0,,,72.0
37,"Menadue, Connor",6,4,12,18,,1.0,,1.0,,3.0,1.0,7.0,,1.0,,5.0,14.0,,,2.0,,,88.0
26,"Miles, Anthony",9,4,12,21,,,,4.0,1.0,4.0,3.0,2.0,2.0,1.0,,6.0,14.0,,,,,,74.0
18,"Rance, Alex",11,9,10,21,,,,4.0,1.0,,,1.0,1.0,,,6.0,15.0,,,6.0,1.0,,99.0
8,"Riewoldt, Jack",9,7,4,13,1,2.0,,,,2.0,,2.0,1.0,,,9.0,4.0,4.0,3.0,,,1.0,98.0
17,"Rioli, Daniel",5,,7,12,2,1.0,,1.0,,1.0,,,,,,4.0,8.0,,,,1.0,1.0,75.0
45,"Short, Jayden",8,5,3,11,,1.0,,3.0,3.0,3.0,2.0,,2.0,,,5.0,6.0,,,,2.0,,75.0
29,"Vickery, Ty",7,4,6,13,2,2.0,5.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,,9.0,5.0,2.0,2.0,1.0,,1.0,78.0
1,"Vlastuin, Nick",3,3,2,5,,,,3.0,1.0,,,,,,,1.0,4.0,,,,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,123,193,410,13,14.0,42.0,56.0,36.0,53.0,32.0,45.0,20.0,16.0,1.0,134.0,280.0,19.0,15.0,30.0,6.0,7.0,
Opposition,Opposition,192,88,176,368,19,14.0,38.0,53.0,34.0,57.0,39.0,43.0,16.0,20.0,5.0,130.0,241.0,5.0,4.0,48.0,5.0,15.0,
