Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",26y 116d,164 (72-0-92 43.90%),10 (0.06),←,
8,"Ashcroft, Will",18y 335d,4 (2-0-2 50.00%),2 (0.50),←,
33,"Bailey, Zac",23y 195d,98 (62-0-36 63.27%),96 (0.98),←,
7,"Berry, Jarrod",25y 60d,112 (59-0-53 52.68%),50 (0.45),←,
23,"Cameron, Charlie",28y 275d,180 (113-1-66 63.06%),310 (1.72),107 (66-0-41 61.68%),223 (2.08)
18,"Coleman, Keidean",23y 6d,44 (28-0-16 63.64%),12 (0.27),←,
3,"Daniher, Joe",29y 33d,155 (70-1-84 45.48%),283 (1.83),47 (30-0-17 63.83%),92 (1.96)
5,"Dunkley, Josh",26y 87d,120 (67-0-53 55.83%),65 (0.54),4 (2-0-2 50.00%),
19,"Gunston, Jack",31y 172d,229 (138-1-90 60.48%),435 (1.90),4 (2-0-2 50.00%),5 (1.25)
30,"Hipwood, Eric",25y 205d,131 (65-0-66 49.62%),192 (1.47),←,
41,"Joyce, Darragh",25y 348d,16 (8-0-8 50.00%),,3 (2-0-1 66.67%),
11,"McCarthy, Lincoln",29y 166d,123 (86-0-37 69.92%),133 (1.08),94 (63-0-31 67.02%),108 (1.15)
6,"McCluggage, Hugh",25y 34d,134 (72-0-62 53.73%),84 (0.63),←,
46,"McInerney, Oscar",28y 270d,105 (64-0-41 60.95%),47 (0.45),←,
26,"McKenna, Conor",27y 9d,83 (37-1-45 45.18%),21 (0.25),4 (2-0-2 50.00%),1 (0.25)
9,"Neale, Lachie",29y 317d,224 (123-0-101 54.91%),113 (0.50),89 (58-0-31 65.17%),46 (0.52)
40,"Payne, Jack",23y 173d,31 (16-0-15 51.61%),2 (0.06),←,
20,"Prior, Jaxon",21y 306d,32 (24-0-8 75.00%),11 (0.34),←,
16,"Rayner, Cam",23y 167d,91 (52-0-39 57.14%),86 (0.95),←,
2,"Robertson, Deven",21y 280d,28 (17-0-11 60.71%),7 (0.25),←,
37,"Starcevich, Brandon",23y 256d,75 (50-0-25 66.67%),5 (0.07),←,
44,"Wilmot, Darcy",19y 96d,7 (4-0-3 57.14%),2 (0.29),←,
15,"Zorko, Dayne",34y 56d,233 (103-0-130 44.21%),219 (0.94),←,
Totals,Totals,25y 268d,2419 (1332-4-1083 55.06%),2185 (0.90),,
C,"Fagan, Chris",61y 287d,140 (75-0-65 53.57%),,←,
