Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Adams, Marcus",9,5,9,18,,,,2.0,6.0,1.0,,3.0,1.0,,,4.0,14.0,,,10.0,1.0,,97.0
24,"Biggs, Shane",11,7,12,23,,,,2.0,3.0,5.0,1.0,1.0,,,,3.0,20.0,,,1.0,4.0,,81.0
4,"Bontempelli, Marcus",11,4,19,30,,1.0,1.0,9.0,1.0,3.0,6.0,1.0,4.0,,2.0,21.0,9.0,1.0,1.0,6.0,2.0,,87.0
5,"Boyd, Matthew",27,9,7,34,,,,,5.0,2.0,1.0,1.0,,,,5.0,27.0,,,4.0,,,92.0
15,"Campbell, Tom",7,4,7,14,2,,14.0,1.0,,3.0,1.0,1.0,1.0,,,6.0,8.0,1.0,1.0,1.0,,,78.0
6,"Dahlhaus, Luke",11,6,9,20,,,,3.0,1.0,5.0,1.0,4.0,,2.0,,4.0,16.0,,1.0,2.0,,,83.0
35,"Daniel, Caleb",11,5,13,24,,,,2.0,,2.0,2.0,3.0,,1.0,,4.0,20.0,,,2.0,,,86.0
29,"Dickson, Tory",7,5,10,17,,1.0,,2.0,1.0,4.0,,2.0,,1.0,,4.0,12.0,,2.0,1.0,,3.0,83.0
20,"Dunkley, Josh",7,4,5,12,1,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,,4.0,10.0,,2.0,2.0,,,71.0
7,"Hunter, Lachie",20,11,18,38,1,1.0,,6.0,2.0,4.0,1.0,5.0,3.0,,3.0,8.0,32.0,1.0,2.0,1.0,,,90.0
21,"Liberatore, Tom",9,4,11,20,3,,,4.0,4.0,,7.0,3.0,1.0,3.0,,10.0,10.0,,2.0,2.0,,,87.0
11,"Macrae, Jack",18,6,15,33,,,,7.0,1.0,3.0,6.0,5.0,2.0,2.0,1.0,14.0,20.0,,,1.0,,,82.0
16,"McLean, Toby",5,1,9,14,,1.0,,2.0,1.0,,,2.0,,,,7.0,7.0,1.0,,2.0,,,36.0
38,"Morris, Dale",8,7,6,14,,,,4.0,,1.0,,,,,,6.0,8.0,1.0,,9.0,,1.0,95.0
42,"Picken, Liam",12,9,11,23,1,,,2.0,1.0,2.0,1.0,2.0,,,,5.0,18.0,1.0,1.0,,,,84.0
43,"Redpath, Jack",9,7,2,11,2,2.0,,1.0,,3.0,,1.0,1.0,,,6.0,5.0,3.0,3.0,1.0,,,85.0
18,"Roberts, Fletcher",1,1,5,6,,,,1.0,1.0,,,2.0,,2.0,,4.0,2.0,,,7.0,,,95.0
23,"Roughead, Jordan",4,4,6,10,,1.0,11.0,2.0,,1.0,3.0,2.0,,2.0,,8.0,2.0,4.0,1.0,1.0,,1.0,80.0
9,"Stringer, Jake",7,2,11,18,2,,1.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,,12.0,7.0,,,1.0,,,85.0
1,"Suckling, Matt",20,7,8,28,,1.0,,1.0,7.0,3.0,,1.0,1.0,,,5.0,21.0,,,1.0,1.0,,81.0
3,"Wallis, Mitch",10,5,16,26,,,,5.0,1.0,5.0,1.0,5.0,1.0,2.0,,8.0,18.0,,1.0,1.0,,2.0,83.0
34,"Williams, Bailey",4,2,9,13,,,,1.0,,,,3.0,,1.0,,5.0,7.0,,,2.0,,,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,115,218,446,12,11.0,29.0,62.0,37.0,53.0,35.0,50.0,17.0,17.0,6.0,153.0,293.0,13.0,17.0,58.0,8.0,7.0,
Opposition,Opposition,199,90,123,322,11,9.0,43.0,81.0,37.0,49.0,30.0,43.0,17.0,17.0,,114.0,206.0,9.0,12.0,42.0,4.0,9.0,
