Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",22y 272d,49 (29-0-20 59.18%),11 (0.22),←,
27,"Ball, Jason",32y 273d,188 (114-0-74 60.64%),158 (0.84),85 (51-0-34 60.00%),44 (0.52)
21,"Barry, Leo",28y 94d,166 (95-0-71 57.23%),50 (0.30),←,
6,"Bolton, Craig",25y 82d,98 (60-0-38 61.22%),17 (0.17),69 (43-0-26 62.32%),7 (0.10)
24,"Bolton, Jude",25y 159d,134 (71-1-62 53.36%),69 (0.51),←,
32,"Buchanan, Amon",22y 315d,43 (25-0-18 58.14%),18 (0.42),←,
28,"Crouch, Jared",27y 169d,177 (95-1-81 53.95%),41 (0.23),←,
2,"Davis, Nick",25y 144d,125 (62-0-63 49.60%),164 (1.31),54 (32-0-22 59.26%),79 (1.46)
26,"Dempster, Sean",21y 213d,17 (12-0-5 70.59%),,←,
12,"Fosdike, Nic",25y 176d,111 (57-1-53 51.80%),52 (0.47),←,
37,"Goodes, Adam",25y 225d,156 (83-1-72 53.53%),163 (1.04),←,
1,"Hall, Barry",28y 194d,174 (83-2-89 48.28%),406 (2.33),86 (49-1-36 57.56%),262 (3.05)
16,"Jolly, Darren",23y 288d,67 (33-0-34 49.25%),20 (0.30),19 (13-0-6 68.42%),9 (0.47)
17,"Kennelly, Tadhg",24y 51d,96 (57-0-39 59.38%),26 (0.27),←,
31,"Kirk, Brett",28y 300d,118 (65-1-52 55.51%),50 (0.42),←,
4,"Mathews, Ben",26y 265d,154 (84-1-69 54.87%),31 (0.20),←,
5,"OKeefe, Ryan",24y 209d,88 (51-0-37 57.95%),94 (1.07),←,
19,"OLoughlin, Michael",28y 182d,217 (123-2-92 57.14%),365 (1.68),←,
30,"Roberts-Thomson, Lewis",21y 347d,43 (28-0-15 65.12%),5 (0.12),←,
13,"Schneider, Adam",21y 101d,47 (28-0-19 59.57%),44 (0.94),←,
38,"Vogels, Luke",22y 75d,9 (7-0-2 77.78%),6 (0.67),←,
10,"Williams, Paul",32y 140d,289 (137-3-149 47.92%),301 (1.04),100 (56-1-43 56.50%),78 (0.78)
Totals,Totals,25y 261d,2566 (1399-13-1154 54.52%),2091 (0.81),,
C,"Roos, Paul",42y 55d,79 (49-0-30 62.03%),,←,
