Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Bolton, Mark",4,7,8,12,,1.0,,2.0,,2.0,,2.0,,2.0,,4.0,8.0,1.0,1.0,1.0,1.0,,100.0
15,"Dempsey, Courtenay",5,3,2,7,1,,,,,3.0,,1.0,,,,2.0,5.0,,,1.0,2.0,,73.0
2,"Dyson, Ricky",4,,4,8,1,,,,,2.0,1.0,1.0,,,,2.0,6.0,,,,,,68.0
31,"Fletcher, Dustin",17,7,3,20,,,1.0,1.0,16.0,,1.0,,,,2.0,5.0,10.0,,,9.0,3.0,,91.0
26,"Heffernan, Chris",8,2,6,14,,,,2.0,2.0,1.0,3.0,4.0,2.0,3.0,,6.0,8.0,,,4.0,1.0,,84.0
19,"Hille, David",3,4,7,10,1,,15.0,1.0,1.0,1.0,2.0,,,,,5.0,6.0,1.0,1.0,3.0,,,100.0
21,"Johns, Courtney",7,5,3,10,1,,,,,3.0,,1.0,,1.0,,5.0,5.0,1.0,1.0,1.0,,,75.0
14,"Johnson, Jason",16,9,17,33,,,,2.0,4.0,6.0,7.0,2.0,2.0,,,13.0,17.0,,,2.0,4.0,1.0,84.0
1,"Johnson, Mark",16,7,12,28,,,,5.0,1.0,5.0,7.0,,5.0,,,16.0,11.0,,,1.0,2.0,1.0,97.0
27,"Laycock, Jason",13,5,3,16,1,1.0,8.0,1.0,,4.0,6.0,6.0,2.0,1.0,,12.0,5.0,1.0,2.0,1.0,,,82.0
42,"Lovett-Murray, Nathan",6,4,7,13,1,,,3.0,1.0,1.0,,2.0,,,,6.0,7.0,1.0,2.0,5.0,1.0,1.0,72.0
25,"Lucas, Scott",19,13,2,21,3,4.0,,2.0,,7.0,,2.0,1.0,1.0,,5.0,16.0,1.0,6.0,1.0,,,97.0
33,"McPhee, Adam",13,5,4,17,1,,,3.0,2.0,1.0,,3.0,,3.0,,3.0,16.0,,,6.0,,,90.0
10,"McVeigh, Mark",16,5,6,22,,,,4.0,1.0,9.0,2.0,4.0,,3.0,,6.0,16.0,,,1.0,,2.0,96.0
6,"Monfries, Angus",10,3,11,21,2,,,1.0,,3.0,2.0,2.0,2.0,,,11.0,11.0,,,,,,71.0
38,"Nash, Jay",4,4,10,14,,1.0,,2.0,1.0,2.0,3.0,,,,,4.0,9.0,1.0,,2.0,,1.0,100.0
11,"Peverill, Damien",14,8,5,19,,,,3.0,2.0,4.0,2.0,1.0,1.0,,,6.0,13.0,1.0,,1.0,3.0,1.0,66.0
29,"Reynolds, Joel",7,4,2,9,1,2.0,1.0,1.0,,2.0,,5.0,,,,1.0,8.0,1.0,3.0,1.0,,,84.0
7,"Solomon, Dean",10,4,3,13,,,,,1.0,3.0,,2.0,,1.0,,4.0,7.0,1.0,,5.0,,1.0,73.0
24,"Stanton, Brent",8,3,7,15,,,,2.0,,5.0,,2.0,,,,3.0,12.0,,,1.0,2.0,,89.0
12,"Welsh, Andrew",13,4,7,20,,,1.0,1.0,3.0,1.0,,4.0,2.0,1.0,,7.0,14.0,1.0,,,,,100.0
8,"Winderlich, Jason",1,1,,1,,,,1.0,,,,,,,,,1.0,,,,,,8.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,107,129,343,13,10.0,26.0,37.0,35.0,65.0,36.0,44.0,17.0,16.0,2.0,126.0,211.0,11.0,16.0,46.0,19.0,8.0,
Opposition,Opposition,218,103,149,367,20,10.0,38.0,54.0,49.0,53.0,31.0,48.0,16.0,17.0,4.0,132.0,233.0,11.0,19.0,62.0,24.0,11.0,
