Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",7,1,5,12,,,,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,
10,"Ashcroft, Marcus",15,3,4,19,,2.0,,2.0,5.0,4.0,2.0,1.0,,,,,,,,,,,
34,"Bamford, Scott",,,1,1,,,,,,,,,,,,,,,,,,,
17,"Bartlett, Trent",3,2,1,4,1,,,,1.0,1.0,,,,2.0,,,,,,,,,
20,"Black, Simon",9,2,9,18,,1.0,,2.0,,7.0,3.0,4.0,2.0,3.0,,,,,,,,,
36,"Bradshaw, Daniel",3,2,4,7,,,,,1.0,,2.0,2.0,1.0,,,,,,,,,,
1,"Champion, Richard",12,5,2,14,1,1.0,,1.0,3.0,4.0,1.0,4.0,2.0,2.0,,,,,,,,,
16,"Clarke, Matthew",4,2,7,11,,,28.0,,,1.0,5.0,1.0,2.0,2.0,,,,,,,,,
2,"Johnson, Chris",8,4,3,11,4,,,1.0,,2.0,1.0,,1.0,2.0,,,,,,,,,
41,"Kennedy, Matthew",11,5,1,12,,,1.0,,5.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,
15,"Lawrence, Steven",13,3,4,17,2,2.0,,1.0,,5.0,3.0,5.0,2.0,1.0,,,,,,,,,
23,"Leppitsch, Justin",10,5,5,15,1,,,,1.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,
11,"Lynch, Alastair",9,5,4,13,1,1.0,1.0,1.0,2.0,,3.0,2.0,3.0,1.0,,,,,,,,,
42,"Lynch, Tristan",14,4,6,20,,,,1.0,3.0,2.0,1.0,,1.0,2.0,,,,,,,,,
21,"OBree, Shane",9,1,3,12,,1.0,,,,3.0,1.0,1.0,1.0,,,,,,,,,,
24,"Picken, Marcus",8,6,3,11,,,1.0,1.0,5.0,3.0,,1.0,1.0,,,,,,,,,,
28,"Robbins, Ben",8,3,7,15,,,,1.0,,3.0,4.0,3.0,,3.0,,,,,,,,,
22,"Scott, Chris",12,6,7,19,1,1.0,1.0,1.0,1.0,6.0,4.0,5.0,1.0,2.0,,,,,,,,,
38,"Scott, Dion",4,3,3,7,,,1.0,1.0,,3.0,,,1.0,1.0,,,,,,,,,
35,"Trask, Nick",6,1,3,9,,,1.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,,,,
3,"Voss, Michael",9,2,11,20,,,,,1.0,2.0,5.0,2.0,2.0,2.0,,,,,,,,,
33,"White, Darryl",10,3,3,13,1,2.0,1.0,,,3.0,,1.0,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,68,96,280,12,15.0,35.0,15.0,30.0,56.0,38.0,38.0,25.0,30.0,,,,,,,,,
Opposition,Opposition,183,58,105,288,15,10.0,24.0,11.0,36.0,47.0,40.0,28.0,30.0,25.0,6.0,,,,,,,,
