Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",28y 222d,112 (60-0-52 53.57%),5 (0.04),48 (31-0-17 64.58%),
14,"Bergman, Miles",21y 179d,38 (23-0-15 60.53%),13 (0.34),←,
10,"Boak, Travis",34y 257d,331 (170-1-160 51.51%),198 (0.60),←,
3,"Burton, Ryan",26y 74d,120 (70-1-49 58.75%),13 (0.11),73 (45-0-28 61.64%),8 (0.11)
9,"Butters, Zak",22y 219d,73 (43-0-30 58.90%),44 (0.60),←,
33,"Byrne-Jones, Darcy",27y 207d,155 (90-0-65 58.06%),9 (0.06),←,
22,"Dixon, Charlie",32y 204d,194 (99-1-94 51.29%),319 (1.64),129 (80-0-49 62.02%),225 (1.74)
28,"Drew, Willem",24y 196d,61 (36-0-25 59.02%),10 (0.16),←,
7,"Duursma, Xavier",22y 282d,62 (42-0-20 67.74%),29 (0.47),←,
6,"Farrell, Kane",24y 29d,54 (32-0-22 59.26%),39 (0.72),←,
11,"Finlayson, Jeremy",27y 65d,89 (48-3-38 55.62%),114 (1.28),23 (12-0-11 52.17%),24 (1.04)
18,"Horne-Francis, Jason",19y 298d,22 (5-0-17 22.73%),6 (0.27),5 (3-0-2 60.00%),2 (0.40)
5,"Houston, Dan",25y 338d,126 (78-0-48 61.90%),26 (0.21),←,
29,"Lycett, Scott",30y 201d,137 (88-0-49 64.23%),61 (0.45),62 (40-0-22 64.52%),16 (0.26)
4,"Marshall, Todd",24y 189d,81 (54-0-27 66.67%),112 (1.38),←,
41,"McEntee, Jed",22y 59d,12 (6-0-6 50.00%),7 (0.58),←,
12,"McKenzie, Trent",31y 12d,149 (59-0-90 39.60%),23 (0.15),43 (30-0-13 69.77%),1 (0.02)
44,"Mead, Jackson",21y 197d,13 (6-0-7 46.15%),1 (0.08),←,
2,"Powell-Pepper, Sam",25y 97d,119 (72-0-47 60.50%),78 (0.66),←,
15,"Rioli, Willie",27y 315d,56 (34-0-22 60.71%),64 (1.14),5 (3-0-2 60.00%),4 (0.80)
20,"Rozee, Connor",23y 83d,86 (52-0-34 60.47%),81 (0.94),←,
23,"Williams, Dylan",21y 288d,3 (3-0-0 100.00%),,←,
16,"Wines, Ollie",28y 190d,208 (121-0-87 58.17%),88 (0.42),←,
Totals,Totals,25y 310d,2301 (1291-6-1004 56.11%),1340 (0.58),,
C,"Hinkley, Ken",56y 197d,228 (134-0-94 58.77%),,←,
