Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
4,"Bishop, Matthew",24y 349d,29 (11-1-17 39.66%),4 (0.14),11 (4-1-6 40.91%),
7,"Burgoyne, Peter",22y 147d,60 (23-2-35 40.00%),49 (0.82),←,
25,"Carr, Josh",20y 56d,9 (3-1-5 38.89%),2 (0.22),←,
35,"Cornes, Chad",20y 225d,22 (7-1-14 34.09%),21 (0.95),←,
17,"Dew, Stuart",20y 311d,46 (18-2-26 41.30%),45 (0.98),←,
8,"Francis, Fabian",26y 244d,79 (32-2-45 41.77%),35 (0.44),56 (25-2-29 46.43%),18 (0.32)
10,"Francou, Josh",25y 322d,78 (33-3-42 44.23%),43 (0.55),←,
31,"French, Barnaby",24y 212d,34 (13-1-20 39.71%),14 (0.41),←,
34,"Guerra, Brent",18y 26d,5 (3-0-2 60.00%),4 (0.80),←,
38,"James, Roger",24y 247d,47 (20-2-25 44.68%),21 (0.45),←,
22,"Lockwood, Bowen",21y 359d,41 (17-1-23 42.68%),38 (0.93),←,
9,"Lyle, Brayden",27y 110d,102 (47-3-52 47.55%),17 (0.17),76 (33-3-40 45.39%),12 (0.16)
33,"Mead, Darren",29y 87d,81 (35-3-43 45.06%),5 (0.06),←,
3,"Montgomery, Brett",27y 23d,76 (44-2-30 59.21%),67 (0.88),16 (4-1-11 28.13%),13 (0.81)
14,"Paxman, Stephen",29y 203d,180 (55-2-123 31.11%),27 (0.15),78 (33-2-43 43.59%),9 (0.12)
27,"Poulton, Jared",23y 64d,20 (6-1-13 32.50%),5 (0.25),←,
2,"Primus, Matthew",25y 164d,77 (25-2-50 33.77%),26 (0.34),57 (24-2-31 43.86%),21 (0.37)
6,"Schofield, Jarrad",25y 146d,98 (53-1-44 54.59%),67 (0.68),35 (14-1-20 41.43%),33 (0.94)
24,"Stevens, Michael",19y 230d,7 (3-0-4 42.86%),1 (0.14),←,
16,"Tredrea, Warren",21y 183d,53 (22-1-30 42.45%),93 (1.75),←,
1,"Wanganeen, Gavin",27y 6d,187 (102-5-80 55.88%),96 (0.51),60 (29-2-29 50.00%),33 (0.55)
15,"Wilson, Michael",23y 216d,81 (35-3-43 45.06%),29 (0.36),←,
Totals,Totals,24y 29d,1412 (607-39-766 42.99%),709 (0.50),,
C,"Williams, Mark",41y 308d,39 (16-1-22 42.31%),,←,
