Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Casboult, Levi",14,10,6,20,,,4.0,4.0,2.0,1.0,4.0,3.0,,2.0,,13.0,8.0,6.0,,10.0,,,95.0
9,"Cripps, Patrick",5,1,17,22,,,,6.0,,2.0,5.0,5.0,2.0,3.0,,15.0,7.0,,,2.0,,1.0,88.0
35,"Curnow, Ed",14,1,11,25,1,,,9.0,2.0,5.0,6.0,2.0,,1.0,,18.0,7.0,,,2.0,,,89.0
47,"Deluca, Josh",7,3,8,15,1,1.0,,4.0,,3.0,,2.0,,1.0,,5.0,10.0,1.0,1.0,1.0,,,73.0
2,"Dow, Paddy",9,4,10,19,1,,,4.0,,3.0,1.0,3.0,1.0,1.0,,5.0,12.0,,,,,,75.0
25,"Fisher, Zac",4,,8,12,,,,5.0,,4.0,1.0,1.0,,1.0,,3.0,9.0,,,1.0,,1.0,83.0
40,"Gibbons, Michael",15,4,2,17,,1.0,,,1.0,4.0,1.0,3.0,2.0,,,3.0,13.0,,,1.0,1.0,,64.0
7,"Kennedy, Matthew",5,3,6,11,1,,,,,1.0,,1.0,,,,3.0,9.0,,2.0,1.0,,2.0,80.0
8,"Kreuzer, Matthew",16,4,5,21,,2.0,23.0,2.0,,8.0,9.0,2.0,3.0,1.0,1.0,15.0,6.0,2.0,,7.0,,,84.0
16,"Lang, Darcy",7,5,1,8,1,1.0,,3.0,,1.0,1.0,1.0,1.0,,,2.0,8.0,,2.0,,,,79.0
11,"McGovern, Mitch",9,7,3,12,3,1.0,,,,4.0,,2.0,1.0,,,4.0,7.0,1.0,3.0,1.0,1.0,1.0,69.0
10,"McKay, Harry",14,11,1,15,1,3.0,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,,6.0,9.0,5.0,4.0,,,,85.0
3,"Murphy, Marc",16,6,11,27,1,,,5.0,5.0,6.0,2.0,5.0,1.0,3.0,3.0,10.0,17.0,1.0,,,,2.0,82.0
24,"Newman, Nic",16,9,5,21,,,,6.0,5.0,2.0,,2.0,1.0,,,7.0,15.0,1.0,,5.0,,,91.0
4,"OBrien, Lochie",13,9,5,18,,,,2.0,3.0,3.0,1.0,4.0,,1.0,,4.0,15.0,,,1.0,1.0,1.0,84.0
5,"Petrevski-Seton, Sam",8,2,9,17,,,,4.0,3.0,,1.0,1.0,,,,8.0,7.0,,,2.0,,,79.0
20,"Plowman, Lachie",8,4,1,9,,,,2.0,4.0,3.0,,,,,,1.0,7.0,1.0,,10.0,,,96.0
43,"Setterfield, Will",6,3,2,8,,,,1.0,2.0,,,1.0,,,,2.0,6.0,1.0,,2.0,,,76.0
1,"Silvagni, Jack",8,4,8,16,1,1.0,,3.0,,2.0,,3.0,1.0,2.0,,4.0,12.0,,1.0,,,,84.0
6,"Simpson, Kade",14,7,7,21,,,,4.0,7.0,2.0,,2.0,,1.0,,5.0,15.0,1.0,,4.0,5.0,1.0,86.0
39,"Thomas, Dale",12,4,7,19,,,,3.0,7.0,,,1.0,,1.0,,7.0,9.0,,,5.0,,,78.0
18,"Walsh, Sam",8,2,10,18,,,,5.0,,1.0,2.0,3.0,,1.0,,7.0,11.0,,,1.0,3.0,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,103,143,371,11,12.0,28.0,73.0,42.0,58.0,34.0,50.0,14.0,21.0,4.0,147.0,219.0,20.0,13.0,56.0,11.0,10.0,
Opposition,Opposition,212,81,150,362,10,8.0,36.0,64.0,45.0,54.0,45.0,39.0,21.0,14.0,2.0,143.0,213.0,10.0,11.0,62.0,8.0,7.0,
