Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",20y 281d,28 (15-0-13 53.57%),25 (0.89),3 (3-0-0 100.00%),3 (1.00)
21,"Barry, Leo",20y 342d,21 (14-0-7 66.67%),20 (0.95),←,
30,"Bayes, Mark",31y 42d,238 (98-2-138 41.60%),172 (0.72),←,
41,"Cook, Troy",21y 257d,25 (17-0-8 68.00%),9 (0.36),←,
8,"Cresswell, Daryn",26y 339d,121 (46-1-74 38.43%),98 (0.81),←,
6,"Dunkley, Andrew",29y 301d,125 (49-2-74 40.00%),7 (0.06),←,
10,"Filandia, Peter",27y 347d,56 (26-1-29 47.32%),44 (0.79),43 (19-1-23 45.35%),30 (0.70)
14,"Kelly, Paul",28y 272d,165 (58-3-104 36.06%),118 (0.72),←,
4,"Lockett, Tony",32y 48d,241 (104-1-136 43.36%),1185 (4.92),58 (36-1-21 62.93%),287 (4.95)
34,"Luff, Troy",28y 155d,81 (36-2-43 45.68%),59 (0.73),←,
11,"Maxfield, Stuart",26y 17d,140 (70-2-68 50.71%),91 (0.65),51 (35-1-15 69.61%),26 (0.51)
13,"McPherson, Daniel",22y 295d,34 (23-1-10 69.12%),3 (0.09),←,
17,"Mooney, Jason",24y 325d,81 (31-0-50 38.27%),44 (0.54),←,
23,"Nicks, Matthew",22y 348d,31 (21-0-10 67.74%),10 (0.32),←,
5,"OBrien, Craig",28y 54d,107 (56-2-49 53.27%),188 (1.76),34 (21-1-12 63.24%),56 (1.65)
19,"OLoughlin, Michael",21y 65d,64 (38-1-25 60.16%),69 (1.08),←,
24,"Orchard, Mark",22y 24d,37 (21-1-15 58.11%),8 (0.22),25 (16-0-9 64.00%),4 (0.16)
1,"Roos, Paul",34y 303d,340 (152-1-187 44.85%),287 (0.84),71 (42-1-28 59.86%),17 (0.24)
2,"Schwass, Wayne",29y 150d,188 (105-0-83 55.85%),106 (0.56),4 (4-0-0 100.00%),9 (2.25)
15,"Stafford, Greg",23y 242d,66 (32-1-33 49.24%),16 (0.24),←,
20,"Stevens, John",26y 315d,24 (16-0-8 66.67%),13 (0.54),←,
33,"Warfe, Rowan",21y 307d,43 (12-0-31 27.91%),2 (0.05),17 (11-0-6 64.71%),1 (0.06)
Totals,Totals,26y 20d,2256 (1040-21-1195 46.10%),2574 (1.14),,
C,"Eade, Rodney",40y 22d,53 (35-1-17 66.98%),,←,
