Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 199d,150 (86-1-63 57.67%),83 (0.55),105 (78-1-26 74.76%),59 (0.56)
31,"Andrews, Harris",28y 136d,219 (112-1-106 51.37%),11 (0.05),←,
43,"Answerth, Noah",25y 263d,78 (56-0-22 71.79%),2 (0.03),←,
10,"Ashcroft, Levi",18y 129d,7 (6-0-1 85.71%),3 (0.43),←,
8,"Ashcroft, Will",20y 355d,38 (30-0-8 78.95%),14 (0.37),←,
33,"Bailey, Zac",25y 215d,147 (100-0-47 68.03%),158 (1.07),←,
7,"Berry, Jarrod",27y 80d,167 (99-1-67 59.58%),67 (0.40),←,
23,"Cameron, Charlie",30y 295d,234 (152-2-80 65.38%),408 (1.74),161 (105-1-55 65.53%),321 (1.99)
14,"Day, Sam",32y 232d,161 (51-2-108 32.30%),119 (0.74),6 (5-0-1 83.33%),2 (0.33)
5,"Dunkley, Josh",28y 107d,174 (107-1-66 61.78%),75 (0.43),58 (42-1-15 73.28%),10 (0.17)
3,"Fletcher, Jaspa",21y 61d,48 (35-1-12 73.96%),15 (0.31),←,
27,"Gardiner, Darcy",29y 216d,166 (77-0-89 46.39%),8 (0.05),←,
30,"Hipwood, Eric",27y 225d,184 (105-1-78 57.34%),278 (1.51),←,
35,"Lester, Ryan",32y 243d,214 (105-1-108 49.30%),47 (0.22),←,
1,"Lohmann, Kai",21y 355d,38 (28-1-9 75.00%),37 (0.97),←,
6,"McCluggage, Hugh",27y 54d,189 (112-1-76 59.52%),119 (0.63),←,
46,"McInerney, Oscar",30y 290d,157 (102-1-54 65.29%),67 (0.43),←,
13,"Morris, Logan",19y 351d,26 (21-1-4 82.69%),37 (1.42),←,
9,"Neale, Lachie",31y 337d,279 (164-1-114 58.96%),132 (0.47),144 (99-1-44 69.10%),65 (0.45)
16,"Rayner, Cam",25y 187d,147 (93-1-53 63.61%),140 (0.95),←,
29,"Tunstill, James",21y 282d,11 (4-0-7 36.36%),1 (0.09),←,
44,"Wilmot, Darcy",21y 116d,63 (45-1-17 72.22%),7 (0.11),←,
15,"Zorko, Dayne",36y 76d,284 (140-1-143 49.47%),236 (0.83),←,
Totals,Totals,26y 241d,3181 (1830-19-1332 57.53%),2064 (0.65),,
C,"Fagan, Chris",63y 307d,196 (116-1-79 59.44%),,←,
