Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",28y 262d,56 (34-0-22 60.71%),4 (0.07),29 (20-0-9 68.97%),
4,"Ah Chee, Callum",24y 161d,85 (39-0-46 45.88%),34 (0.40),40 (31-0-9 77.50%),10 (0.25)
31,"Andrews, Harris",25y 98d,137 (54-0-83 39.42%),10 (0.07),←,
43,"Answerth, Noah",22y 225d,29 (21-0-8 72.41%),2 (0.07),←,
33,"Bailey, Zac",22y 177d,71 (44-0-27 61.97%),56 (0.79),←,
7,"Berry, Jarrod",24y 42d,86 (42-0-44 48.84%),39 (0.45),←,
23,"Cameron, Charlie",27y 257d,152 (95-1-56 62.83%),248 (1.63),79 (48-0-31 60.76%),161 (2.04)
12,"Cockatoo, Nakia",25y 147d,42 (25-1-16 60.71%),30 (0.71),8 (5-0-3 62.50%),5 (0.63)
3,"Daniher, Joe",28y 15d,133 (56-1-76 42.48%),241 (1.81),25 (16-0-9 64.00%),50 (2.00)
32,"Fort, Darcy",28y 225d,9 (6-0-3 66.67%),8 (0.89),1 (1-0-0 100.00%),2 (2.00)
27,"Gardiner, Darcy",26y 178d,134 (58-0-76 43.28%),5 (0.04),←,
17,"Lyons, Jarryd",29y 240d,160 (91-0-69 56.88%),77 (0.48),68 (47-0-21 69.12%),28 (0.41)
11,"McCarthy, Lincoln",28y 148d,95 (68-0-27 71.58%),98 (1.03),66 (45-0-21 68.18%),73 (1.11)
6,"McCluggage, Hugh",24y 16d,107 (55-0-52 51.40%),64 (0.60),←,
46,"McInerney, Oscar",27y 252d,80 (48-0-32 60.00%),37 (0.46),←,
25,"McStay, Daniel",26y 268d,140 (63-0-77 45.00%),113 (0.81),←,
9,"Neale, Lachie",28y 299d,196 (105-0-91 53.57%),101 (0.52),61 (40-0-21 65.57%),34 (0.56)
16,"Rayner, Cam",22y 149d,64 (35-0-29 54.69%),57 (0.89),←,
10,"Rich, Daniel",31y 285d,247 (101-1-145 41.09%),113 (0.46),←,
5,"Robinson, Mitch",32y 285d,233 (109-1-123 47.00%),120 (0.52),133 (58-0-75 43.61%),62 (0.47)
22,"Sharp, Harry",19y 92d,3 (1-0-2 33.33%),,←,
37,"Starcevich, Brandon",22y 238d,48 (32-0-16 66.67%),2 (0.04),←,
15,"Zorko, Dayne",33y 38d,209 (86-0-123 41.15%),210 (1.00),←,
Totals,Totals,26y 210d,2516 (1268-5-1243 50.40%),1669 (0.66),,
C,"Fagan, Chris",60y 269d,112 (57-0-55 50.89%),,←,
