Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
33,"Barlow, Kris",29y 271d,78 (40-0-38 51.28%),69 (0.88),←,
10,"Bateman, Chance",21y 295d,21 (11-0-10 52.38%),4 (0.19),←,
30,"Brown, Campbell",19y 227d,15 (7-0-8 46.67%),14 (0.93),←,
35,"Cox, Adrian",22y 216d,34 (17-0-17 50.00%),18 (0.53),←,
24,"Cox, Simon",26y 77d,82 (39-0-43 47.56%),39 (0.48),24 (12-0-12 50.00%),15 (0.63)
9,"Crawford, Shane",28y 215d,203 (102-2-99 50.74%),166 (0.82),←,
19,"Dixon, Ben",25y 302d,117 (63-1-53 54.27%),168 (1.44),←,
1,"Everitt, Peter",28y 344d,182 (73-2-107 40.66%),303 (1.66),2 (0-0-2 0.00%),3 (1.50)
34,"Graham, Mark",30y 30d,189 (88-2-99 47.09%),55 (0.29),←,
3,"Hay, Jonathan",23y 242d,106 (51-1-54 48.58%),11 (0.10),←,
15,"Hodge, Luke",18y 301d,18 (10-0-8 55.56%),11 (0.61),←,
37,"Lekkas, Angelo",26y 287d,131 (59-1-71 45.42%),64 (0.49),←,
26,"Loats, David",22y 58d,6 (2-0-4 33.33%),1 (0.17),←,
7,"McCabe, Luke",26y 245d,132 (63-1-68 48.11%),12 (0.09),←,
28,"Mitchell, Sam",20y 182d,12 (6-0-6 50.00%),2 (0.17),←,
40,"Osborne, Michael",20y 257d,4 (0-0-4 0.00%),2 (0.50),←,
13,"Picioane, Lance",22y 309d,43 (22-0-21 51.16%),17 (0.40),39 (21-0-18 53.85%),15 (0.38)
20,"Rawlings, Jade",25y 185d,97 (48-0-49 49.48%),34 (0.35),←,
16,"Ries, Nick",20y 272d,21 (11-0-10 52.38%),6 (0.29),←,
11,"Smith, Joel",25y 344d,124 (63-1-60 51.21%),71 (0.57),66 (34-1-31 52.27%),20 (0.30)
4,"Tallis, Rayden",27y 307d,141 (67-0-74 47.52%),19 (0.13),←,
21,"Vandenberg, Richard",26y 88d,65 (31-1-33 48.46%),26 (0.40),←,
Totals,Totals,24y 230d,1821 (873-12-936 47.94%),1112 (0.61),,
C,"Schwab, Peter",42y 202d,73 (39-0-34 53.42%),,←,
