Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ablett, Gary",11,2.0,8,19,2.0,,,3.0,,7.0,2.0,2.0,,1.0,,9,11,1.0,1.0,1.0,,1.0,90.0
30,"Atkins, Tom",7,1.0,8,15,,1.0,,5.0,,1.0,2.0,,1.0,,,10,5,,,3.0,,,85.0
46,"Blicavs, Mark",9,6.0,1,10,,,2.0,7.0,2.0,1.0,,1.0,1.0,,,3,7,1.0,,5.0,,,88.0
6,"Clark, Jordan",6,4.0,8,14,,1.0,,2.0,,4.0,,2.0,,,,2,12,,1.0,1.0,,2.0,71.0
40,"Dahlhaus, Luke",3,3.0,4,7,,,,4.0,,1.0,,2.0,,,,3,6,,,1.0,,,75.0
35,"Dangerfield, Patrick",15,6.0,12,27,1.0,1.0,,4.0,2.0,7.0,8.0,3.0,3.0,1.0,1.0,14,13,2.0,,1.0,1.0,2.0,82.0
22,"Duncan, Mitch",19,6.0,16,35,,1.0,,2.0,3.0,2.0,3.0,1.0,,,,9,21,,1.0,4.0,,,90.0
28,"Fort, Darcy",5,2.0,2,7,2.0,,7.0,1.0,1.0,,2.0,2.0,1.0,1.0,,3,4,,1.0,1.0,,,67.0
29,"Guthrie, Cameron",9,6.0,5,14,,,,7.0,2.0,,1.0,2.0,,1.0,,4,10,1.0,,1.0,,,75.0
26,"Hawkins, Tom",1,,4,5,,,2.0,4.0,,,,2.0,,1.0,,1,4,,,1.0,,,96.0
38,"Henry, Jack",7,7.0,5,12,,1.0,,3.0,3.0,3.0,,2.0,,,,7,6,3.0,,4.0,,,84.0
11,"Kelly, Tim",8,1.0,9,17,1.0,1.0,,5.0,2.0,3.0,3.0,3.0,2.0,1.0,,10,8,,,1.0,,,87.0
8,"Kolodjashnij, Jake",7,4.0,5,12,,,,4.0,2.0,1.0,,2.0,,,,6,6,3.0,,4.0,,,88.0
32,"Miers, Gryan",4,1.0,2,6,1.0,,,2.0,1.0,3.0,,2.0,,1.0,,2,4,,,,,,93.0
42,"OConnor, Mark",9,3.0,2,11,,,,5.0,5.0,,1.0,1.0,,,,2,8,,,2.0,,,89.0
3,"Parfitt, Brandan",8,3.0,9,17,,,,9.0,,2.0,1.0,4.0,1.0,2.0,,10,7,1.0,1.0,,,,77.0
23,"Rohan, Gary",4,2.0,1,5,,,,1.0,,1.0,1.0,1.0,,,,2,3,,,3.0,,,47.0
14,"Selwood, Joel",12,2.0,7,19,,1.0,,4.0,2.0,3.0,6.0,4.0,1.0,1.0,,10,9,,,2.0,1.0,,83.0
1,"Stanley, Rhys",4,1.0,3,7,1.0,,23.0,,1.0,3.0,5.0,2.0,1.0,2.0,,6,3,,,3.0,1.0,,78.0
44,"Stewart, Tom",18,8.0,5,23,,,,1.0,8.0,2.0,,3.0,1.0,3.0,,5,13,,,6.0,,,82.0
7,"Taylor, Harry",7,4.0,7,14,,,,1.0,5.0,,1.0,3.0,1.0,2.0,,8,5,,,5.0,,1.0,86.0
2,"Tuohy, Zach",20,8.0,8,28,,1.0,,,8.0,,,2.0,,,,5,20,,,1.0,1.0,,94.0
Totals,Totals,193,80.0,131,324,8.0,8.0,34.0,74.0,47.0,44.0,36.0,46.0,13.0,17.0,1.0,131,185,12.0,5.0,50.0,4.0,6.0,
Opposition,Opposition,219,79.0,155,374,9.0,13.0,49.0,73.0,36.0,56.0,52.0,57.0,17.0,13.0,5.0,167,200,11.0,15.0,47.0,3.0,8.0,
