Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
38,"Atkinson, Jarrod",24y 168d,6 (3-1-2 58.33%),2 (0.33),←,
29,"Davey, Alwyn",25y 85d,37 (18-1-18 50.00%),33 (0.89),←,
15,"Dempsey, Courtenay",21y 345d,28 (9-1-18 33.93%),10 (0.36),←,
2,"Dyson, Ricky",23y 314d,83 (30-2-51 37.35%),38 (0.46),←,
31,"Fletcher, Dustin",34y 93d,308 (186-4-118 61.04%),65 (0.21),←,
39,"Hocking, Heath",21y 224d,21 (9-1-11 45.24%),8 (0.38),←,
43,"Houli, Bachar",21y 88d,21 (7-1-13 35.71%),7 (0.33),←,
22,"Hurley, Michael",19y 68d,6 (1-1-4 25.00%),2 (0.33),←,
14,"Lonergan, Sam",22y 135d,35 (14-1-20 41.43%),18 (0.51),←,
42,"Lovett-Murray, Nathan",26y 263d,95 (33-1-61 35.26%),52 (0.55),←,
33,"McPhee, Adam",26y 306d,163 (63-1-99 38.96%),86 (0.53),138 (57-1-80 41.67%),77 (0.56)
10,"McVeigh, Mark",28y 194d,184 (89-3-92 49.18%),94 (0.51),←,
6,"Monfries, Angus",22y 201d,89 (30-2-57 34.83%),85 (0.96),←,
1,"Neagle, Jay",21y 203d,16 (5-1-10 34.38%),26 (1.63),←,
16,"Pears, Tayte",19y 137d,24 (8-1-15 35.42%),3 (0.13),←,
9,"Prismall, Brent",23y 25d,34 (21-2-11 64.71%),18 (0.53),9 (3-1-5 38.89%),3 (0.33)
41,"Quinn, Michael",19y 194d,3 (1-1-1 50.00%),1 (0.33),←,
37,"Reimers, Kyle",20y 210d,27 (11-1-15 42.59%),23 (0.85),←,
30,"Ryder, Paddy",21y 147d,71 (27-2-42 39.44%),20 (0.28),←,
20,"Slattery, Henry",23y 198d,69 (26-2-41 39.13%),11 (0.16),←,
5,"Stanton, Brent",23y 99d,117 (42-2-73 36.75%),72 (0.62),←,
4,"Watson, Jobe",24y 181d,90 (35-2-53 40.00%),32 (0.36),←,
Totals,Totals,23y 160d,1527 (668-34-825 43.75%),706 (0.46),,
C,"Knights, Matthew",38y 307d,41 (16-1-24 40.24%),,←,
