Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",9,7,6,15,,1.0,,,1.0,4.0,,,,,,4.0,10.0,,1.0,2.0,1.0,2.0,71.0
3,"Coniglio, Stephen",16,4,12,28,,1.0,,3.0,1.0,5.0,5.0,4.0,,,,6.0,21.0,,2.0,2.0,,1.0,89.0
35,"Corr, Aidan",10,4,4,14,,,,1.0,4.0,,,1.0,1.0,,,5.0,9.0,,,11.0,1.0,,91.0
1,"Davis, Phil",7,2,5,12,,,,2.0,2.0,2.0,,2.0,2.0,2.0,,6.0,6.0,,,6.0,,1.0,92.0
24,"de Boer, Matt",4,2,7,11,,,,3.0,,,1.0,2.0,2.0,2.0,,3.0,8.0,,,,,,79.0
7,"Deledio, Brett",7,5,11,18,2,,,3.0,,3.0,1.0,,,,,6.0,13.0,2.0,1.0,2.0,1.0,2.0,70.0
4,"Greene, Toby",12,5,5,17,3,2.0,,2.0,,3.0,,2.0,3.0,,,10.0,7.0,3.0,1.0,1.0,1.0,,92.0
19,"Haynes, Nick",11,8,6,17,,,,2.0,4.0,2.0,,,,,,6.0,11.0,2.0,,6.0,,,84.0
27,"Himmelberg, Harry",3,4,9,12,,,1.0,,,2.0,,5.0,1.0,3.0,,3.0,10.0,,,2.0,,,77.0
2,"Hopper, Jacob",3,1,10,13,,1.0,,4.0,,1.0,1.0,6.0,,5.0,,5.0,7.0,,1.0,,,,62.0
22,"Kelly, Josh",18,3,25,43,1,,,2.0,2.0,4.0,8.0,2.0,3.0,,3.0,19.0,24.0,1.0,,1.0,1.0,2.0,82.0
41,"Mumford, Shane",1,2,9,10,1,,35.0,4.0,,1.0,,6.0,,6.0,,5.0,5.0,,1.0,3.0,,,89.0
12,"Patton, Jonathon",8,8,1,9,1,2.0,,1.0,1.0,3.0,,1.0,,1.0,,5.0,4.0,4.0,3.0,1.0,,,88.0
9,"Scully, Tom",13,5,8,21,1,,,2.0,1.0,2.0,1.0,,,,,4.0,17.0,,1.0,,1.0,,88.0
23,"Shaw, Heath",17,7,8,25,,,,1.0,4.0,1.0,,4.0,1.0,3.0,,7.0,16.0,,,3.0,4.0,,88.0
5,"Shiel, Dylan",11,1,10,21,1,,,3.0,,5.0,4.0,5.0,,2.0,,8.0,13.0,,,1.0,1.0,,73.0
10,"Smith, Devon",7,5,6,13,,1.0,,4.0,,3.0,2.0,3.0,2.0,1.0,,4.0,10.0,,2.0,1.0,1.0,2.0,70.0
20,"Tomlinson, Adam",6,4,3,9,,,,,2.0,1.0,,1.0,,1.0,,1.0,9.0,,,4.0,,,91.0
8,"Ward, Callan",19,4,13,32,,,,4.0,1.0,4.0,8.0,1.0,2.0,,,15.0,18.0,,,1.0,,1.0,82.0
6,"Whitfield, Lachie",21,10,10,31,1,,,3.0,6.0,3.0,3.0,1.0,2.0,1.0,2.0,8.0,24.0,,,5.0,2.0,,85.0
29,"Williams, Zac",10,2,12,22,,,,2.0,3.0,3.0,,3.0,1.0,1.0,,5.0,15.0,,,1.0,,1.0,73.0
16,"Wilson, Nathan",17,1,7,24,1,,,2.0,6.0,7.0,,5.0,2.0,1.0,,9.0,12.0,,,3.0,1.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,230,94,187,417,12,9.0,36.0,48.0,38.0,59.0,34.0,54.0,22.0,29.0,5.0,144.0,269.0,12.0,13.0,56.0,15.0,12.0,
Opposition,Opposition,208,91,144,352,9,6.0,47.0,59.0,43.0,48.0,42.0,57.0,29.0,22.0,1.0,136.0,218.0,9.0,11.0,51.0,6.0,7.0,
