Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bews, Jed",5,3,1,6,,,,5.0,1.0,1.0,,1.0,,1.0,,1.0,5.0,,,1.0,1.0,,82.0
46,"Blicavs, Mark",10,6,9,19,1,1.0,13.0,3.0,1.0,3.0,1.0,1.0,1.0,,,8.0,12.0,2.0,2.0,2.0,,1.0,91.0
23,"Caddy, Josh",12,6,16,28,1,2.0,,4.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,16.0,13.0,1.0,3.0,1.0,3.0,1.0,85.0
28,"Christensen, Allen",15,5,5,20,2,1.0,,4.0,3.0,3.0,2.0,2.0,3.0,1.0,,6.0,14.0,1.0,1.0,,,,79.0
22,"Duncan, Mitch",8,5,6,14,,,,2.0,,2.0,2.0,5.0,1.0,4.0,,4.0,10.0,,,1.0,,1.0,88.0
44,"Enright, Corey",13,2,13,26,,,,1.0,4.0,3.0,1.0,2.0,1.0,,,10.0,15.0,,,3.0,1.0,,91.0
29,"Guthrie, Cameron",7,5,4,11,,,,4.0,1.0,2.0,,4.0,1.0,4.0,,4.0,7.0,,,3.0,,,83.0
26,"Hawkins, Tom",10,8,5,15,,3.0,,2.0,,2.0,,1.0,3.0,,,4.0,11.0,,6.0,,,1.0,100.0
33,"Horlin-Smith, George",11,2,5,16,1,,,3.0,1.0,3.0,3.0,3.0,2.0,,,7.0,9.0,,,1.0,,1.0,78.0
9,"Kelly, James",14,5,8,22,,,,,3.0,4.0,,6.0,,3.0,,6.0,16.0,1.0,,2.0,,1.0,82.0
39,"Kersten, Shane",3,3,1,4,,,,3.0,,1.0,,2.0,,1.0,,2.0,4.0,,1.0,,,,73.0
13,"Lonergan, Tom",3,4,10,13,,,,,1.0,,,1.0,,1.0,,3.0,10.0,2.0,,5.0,,,96.0
4,"Mackie, Andrew",11,7,6,17,,1.0,,2.0,1.0,2.0,,3.0,,,,3.0,14.0,,1.0,1.0,,1.0,89.0
17,"McIntosh, Hamish",12,8,4,16,1,2.0,18.0,1.0,1.0,4.0,2.0,2.0,,1.0,,5.0,11.0,,,3.0,,,76.0
32,"Motlop, Steven",13,6,5,18,3,2.0,,,1.0,5.0,,6.0,,2.0,,3.0,15.0,,3.0,,1.0,,89.0
25,"Rivers, Jared",10,5,2,12,,,,3.0,2.0,1.0,,2.0,,1.0,,3.0,9.0,2.0,,10.0,,,94.0
14,"Selwood, Joel",14,5,7,21,1,,,7.0,1.0,3.0,5.0,3.0,5.0,2.0,,9.0,12.0,,1.0,1.0,2.0,,88.0
2 ↓,"Smedts, Billie",9,5,4,13,,,,2.0,,4.0,,1.0,,1.0,,2.0,11.0,,,2.0,,,60.0
27,"Stokes, Mathew",12,2,12,24,,,,,,4.0,4.0,3.0,2.0,1.0,,9.0,14.0,,,2.0,,1.0,83.0
7,"Taylor, Harry",10,8,14,24,,,,2.0,4.0,,,4.0,,2.0,1.0,11.0,12.0,1.0,,7.0,3.0,,96.0
40 ↑,"Thurlow, Jackson",3,1,,3,1,1.0,,,,2.0,,,,,,1.0,2.0,,1.0,2.0,1.0,,24.0
5,"Varcoe, Travis",3,,8,11,,,,3.0,,1.0,1.0,1.0,,,,6.0,5.0,,,2.0,,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,101,145,353,11,16.0,31.0,51.0,27.0,54.0,25.0,56.0,20.0,26.0,3.0,123.0,231.0,10.0,19.0,49.0,12.0,8.0,
Opposition,Opposition,207,92,111,318,11,10.0,26.0,53.0,38.0,46.0,33.0,36.0,26.0,20.0,3.0,130.0,183.0,11.0,7.0,45.0,11.0,6.0,
