Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",7,6,6,13,3,1.0,,2.0,,1.0,1.0,,1.0,,,5.0,8.0,2.0,1.0,1.0,,2.0,100.0
3,"Bartel, Jimmy",21,13,14,35,,1.0,1.0,4.0,3.0,8.0,9.0,1.0,,,2.0,13.0,21.0,1.0,2.0,2.0,,,100.0
46,"Byrnes, Shannon",3,3,2,5,,1.0,,2.0,,2.0,,,,,,2.0,4.0,,1.0,3.0,,,36.0
35,"Chapman, Paul",8,4,6,14,3,1.0,,,1.0,2.0,1.0,2.0,,1.0,,5.0,9.0,,3.0,1.0,,2.0,82.0
11,"Corey, Joel",15,5,14,29,,,1.0,1.0,,7.0,5.0,3.0,1.0,1.0,,14.0,17.0,1.0,,3.0,,1.0,100.0
16,"Gardiner, Charlie",6,2,6,12,1,1.0,,2.0,,2.0,,1.0,,,,5.0,7.0,,,1.0,,1.0,74.0
7,"Graham, Ben",7,7,3,10,2,1.0,,2.0,,3.0,,1.0,,,,4.0,6.0,1.0,3.0,1.0,,,97.0
2,"Harley, Tom",10,3,7,17,,,,1.0,3.0,,,3.0,1.0,1.0,,8.0,10.0,1.0,,5.0,,,90.0
41,"Hunt, Josh",11,2,2,13,,,,2.0,14.0,2.0,,3.0,,2.0,,1.0,10.0,,,3.0,,,100.0
28,"Johnson, David",2,,6,8,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,7.0,,,3.0,,,90.0
20,"Johnson, Steve",15,6,4,19,4,1.0,,1.0,,3.0,1.0,1.0,,,1.0,3.0,16.0,,1.0,2.0,1.0,1.0,80.0
1,"King, Steven",9,5,3,12,1,1.0,23.0,,1.0,4.0,2.0,3.0,,3.0,,3.0,9.0,1.0,1.0,2.0,,1.0,70.0
18,"Kingsley, Kent",10,9,,10,,4.0,,1.0,,2.0,,5.0,,3.0,,1.0,10.0,1.0,6.0,2.0,,,95.0
36,"Koulouriotis, Paul",15,6,9,24,,3.0,,1.0,1.0,7.0,1.0,2.0,,,,5.0,18.0,,,1.0,1.0,2.0,76.0
45,"Ling, Cameron",23,8,16,39,1,1.0,,2.0,,6.0,5.0,1.0,1.0,,3.0,13.0,26.0,,1.0,1.0,,,88.0
39,"Milburn, Darren",10,5,10,20,,,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,,6.0,13.0,,,9.0,3.0,,100.0
21,"Mooney, Cameron",8,8,7,15,1,,4.0,3.0,1.0,,1.0,2.0,1.0,,,8.0,7.0,3.0,1.0,2.0,,1.0,80.0
22,"Playfair, Henry",4,3,5,9,,,1.0,1.0,1.0,1.0,,1.0,,,,3.0,6.0,1.0,,2.0,,,44.0
15,"Riccardi, Peter",6,2,7,13,,,,2.0,2.0,2.0,3.0,,1.0,,,6.0,7.0,,,,1.0,,64.0
30,"Scarlett, Matthew",3,4,8,11,,,,1.0,2.0,,,3.0,,2.0,,7.0,5.0,3.0,,4.0,,,100.0
10,"Tenace, Kane",3,2,2,5,,,,,,3.0,,,,,,1.0,5.0,,,1.0,2.0,,46.0
40,"Wojcinski, David",10,4,6,16,,,,2.0,3.0,2.0,1.0,,,,,4.0,12.0,,,1.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,107,143,349,16,18.0,31.0,33.0,36.0,59.0,31.0,34.0,7.0,15.0,6.0,118.0,233.0,15.0,20.0,50.0,8.0,11.0,
Opposition,Opposition,208,103,142,350,11,17.0,17.0,46.0,43.0,52.0,23.0,33.0,15.0,7.0,,119.0,231.0,12.0,8.0,58.0,12.0,7.0,
