Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
24,"Blurton, Ashley",24y 63d,24 (10-0-14 41.67%),9 (0.38),14 (5-0-9 35.71%),7 (0.50)
30,"Bourke, David",23y 118d,53 (29-0-24 54.72%),13 (0.25),←,
11,"Bowden, Joel",20y 320d,43 (23-0-20 53.49%),46 (1.07),←,
17,"Broderick, Paul",29y 124d,210 (100-1-109 47.86%),144 (0.69),117 (61-1-55 52.56%),64 (0.55)
9,"Campbell, Wayne",26y 226d,168 (76-1-91 45.54%),98 (0.58),←,
10,"Daffy, Nick",25y 361d,118 (62-1-55 52.97%),154 (1.31),←,
7,"Dragicevic, Marc",18y 38d,6 (2-0-4 33.33%),2 (0.33),←,
25,"Gale, Brendon",30y 293d,187 (79-1-107 42.51%),178 (0.95),←,
2,"Gaspar, Darren",22y 352d,90 (41-0-49 45.56%),7 (0.08),69 (34-0-35 49.28%),6 (0.09)
16,"Holland, Ben",21y 362d,50 (25-0-25 50.00%),62 (1.24),←,
43,"Hollands, Ben",21y 115d,2 (0-0-2 0.00%),2 (1.00),←,
39,"Kellaway, Andrew",23y 165d,19 (9-0-10 47.37%),,←,
3,"Kellaway, Duncan",26y 79d,116 (58-1-57 50.43%),4 (0.03),←,
33,"Knights, Matthew",28y 214d,201 (80-0-121 39.80%),111 (0.55),←,
5,"Ottens, Brad",19y 102d,19 (9-0-10 47.37%),11 (0.58),←,
14,"Plapp, Justin",21y 319d,9 (5-0-4 55.56%),15 (1.67),←,
12,"Richardson, Matthew",24y 49d,106 (51-0-55 48.11%),325 (3.07),←,
4,"Rogers, Matthew",25y 163d,105 (55-1-49 52.86%),76 (0.72),←,
26,"Sampson, Clay",23y 72d,40 (21-0-19 52.50%),18 (0.45),3 (0-0-3 0.00%),1 (0.33)
32,"Tivendale, Greg",20y 18d,7 (2-0-5 28.57%),2 (0.29),←,
29,"Torney, Jason",21y 325d,51 (24-1-26 48.04%),4 (0.08),←,
41,"Turner, Scott",28y 341d,139 (58-0-81 41.73%),33 (0.24),←,
Totals,Totals,24y 9d,1763 (819-7-937 46.45%),1314 (0.75),,
C,"Gieschen, Jeff",42y 227d,34 (18-0-16 52.94%),,←,
