Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",26,3,19,45,1,1.0,,9.0,5.0,10.0,18.0,6.0,3.0,3.0,3.0,27.0,18.0,1.0,,1.0,2.0,4.0,88.0
13,"Ah Chee, Callum",5,3,6,11,2,,,4.0,,2.0,,3.0,,1.0,,6.0,5.0,,2.0,,,2.0,79.0
20,"Barlow, Michael",11,4,13,24,2,,,2.0,2.0,4.0,1.0,4.0,,1.0,,5.0,18.0,,,1.0,,,90.0
29,"Bowes, Jack",7,5,14,21,1,,,,3.0,3.0,,3.0,1.0,,,4.0,14.0,,,2.0,,,77.0
8,"Fiorini, Brayden",8,4,13,21,,,,4.0,2.0,,,2.0,1.0,1.0,,5.0,14.0,,,2.0,,1.0,76.0
33,"Hall, Aaron",9,,9,18,,,,3.0,2.0,4.0,,1.0,,1.0,,2.0,15.0,,,1.0,1.0,,77.0
5,"Harbrow, Jarrod",17,7,7,24,,1.0,,4.0,4.0,2.0,2.0,,1.0,,,8.0,17.0,1.0,,3.0,1.0,,88.0
38,"Joyce, Jesse",7,3,5,12,,,,2.0,2.0,,,1.0,,1.0,,2.0,10.0,,,,,,84.0
23,"Lemmens, Sean",8,4,5,13,,,,3.0,5.0,1.0,,1.0,3.0,1.0,,4.0,10.0,,,5.0,1.0,,88.0
21,"Leslie, Jack",8,7,4,12,,,,,3.0,,1.0,3.0,,1.0,,3.0,9.0,1.0,,10.0,,,97.0
7,"Lonergan, Jesse",6,3,7,13,,,,1.0,,3.0,2.0,2.0,1.0,2.0,,4.0,6.0,,1.0,,2.0,1.0,76.0
19,"Lynch, Tom",8,7,3,11,3,1.0,,2.0,,2.0,1.0,1.0,2.0,,,5.0,6.0,1.0,4.0,,,2.0,98.0
25,"Lyons, Jarryd",11,4,14,25,,1.0,,5.0,,5.0,4.0,4.0,2.0,,,14.0,12.0,,,1.0,,,75.0
4,"Martin, Jack",12,5,9,21,,2.0,,3.0,4.0,1.0,3.0,5.0,,2.0,,7.0,15.0,,1.0,,,,83.0
32,"Matera, Brandon",8,6,6,14,2,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,4.0,12.0,,3.0,,2.0,,81.0
11,"Miller, Touk",10,3,15,25,,1.0,,4.0,,3.0,5.0,2.0,2.0,,,10.0,15.0,,,1.0,,,85.0
3,"Rosa, Matt",2,2,6,8,,,,,1.0,,,,1.0,,,5.0,5.0,1.0,,2.0,,,29.0
42,"Saad, Adam",7,2,8,15,,,,4.0,3.0,2.0,,2.0,2.0,1.0,,3.0,12.0,,,4.0,4.0,1.0,84.0
6,"Sexton, Alex",15,7,11,26,1,,,1.0,2.0,4.0,,6.0,,1.0,,6.0,19.0,1.0,,3.0,1.0,2.0,86.0
26,"Shaw, Matt",7,3,2,9,,,,2.0,1.0,2.0,,1.0,,,,1.0,7.0,,,1.0,,,81.0
28,"Witts, Jarrod",1,1,7,8,,,34.0,4.0,,1.0,1.0,4.0,,3.0,,4.0,4.0,,,4.0,,,88.0
30,"Wright, Peter",10,8,4,14,2,,6.0,,1.0,4.0,,1.0,,,,2.0,12.0,1.0,1.0,,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,91,187,390,14,10.0,40.0,59.0,41.0,55.0,39.0,54.0,20.0,20.0,3.0,131.0,255.0,7.0,12.0,41.0,14.0,13.0,
Opposition,Opposition,202,97,177,379,16,11.0,33.0,61.0,40.0,61.0,34.0,62.0,20.0,20.0,3.0,138.0,244.0,14.0,15.0,39.0,15.0,8.0,
