North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Campbell, Matt",7,3.0,4,11,2.0,1.0,,2.0,1.0,,,1.0,,,,3.0,8,,2.0,,3.0,1.0,86.0
11,"Firrito, Michael",7,2.0,4,11,1.0,1.0,1.0,3.0,1.0,4.0,4.0,2.0,1.0,2.0,,8.0,3,1.0,,,,,75.0
38,"Gibson, Josh",4,4.0,7,11,,,,5.0,1.0,4.0,,3.0,,3.0,,1.0,10,,,1.0,,,89.0
31,"Hale, David",3,,3,6,1.0,1.0,4.0,,,1.0,,3.0,2.0,3.0,,4.0,2,,,1.0,,,79.0
6,"Hansen, Lachlan",9,6.0,10,19,,,,2.0,1.0,,2.0,3.0,,3.0,,4.0,14,,,7.0,,,93.0
39,"Harding, Leigh",20,12.0,8,28,1.0,,,7.0,2.0,4.0,4.0,3.0,4.0,,2.0,7.0,20,1.0,1.0,3.0,2.0,3.0,75.0
29,"Harvey, Brent",15,3.0,1,16,1.0,1.0,,3.0,,3.0,,4.0,,1.0,,4.0,12,,2.0,,1.0,,89.0
2,"Lower, Ed",2,1.0,2,4,,,,3.0,,1.0,,1.0,,,,,4,,,1.0,,2.0,88.0
1,"McIntosh, Hamish",12,9.0,9,21,3.0,1.0,21.0,,1.0,3.0,3.0,,,,3.0,7.0,13,2.0,3.0,,,,75.0
42,"McMahon, Scott",13,6.0,7,20,1.0,,,1.0,6.0,,,1.0,,1.0,,3.0,13,,1.0,4.0,4.0,,93.0
20,"Petrie, Drew",9,6.0,3,12,2.0,3.0,8.0,6.0,1.0,2.0,2.0,4.0,1.0,2.0,,6.0,6,2.0,3.0,3.0,,,92.0
5,"Power, Sam",17,7.0,4,21,,,,3.0,,4.0,1.0,,,,,1.0,20,,,1.0,,3.0,76.0
30,"Pratt, Daniel",14,10.0,5,19,,,,2.0,2.0,2.0,,1.0,1.0,,,2.0,16,,,3.0,2.0,,92.0
3,"Rawlings, Brady",11,5.0,10,21,,,,1.0,3.0,1.0,,2.0,1.0,1.0,,5.0,17,,,1.0,2.0,,89.0
7,"Simpson, Adam",10,8.0,14,24,1.0,,,3.0,,3.0,3.0,2.0,,1.0,,7.0,17,1.0,,2.0,,,62.0
18,"Smith, Josh",5,6.0,5,10,,1.0,,,,,,2.0,,2.0,,4.0,6,1.0,1.0,1.0,,,73.0
9,"Swallow, Andrew",11,7.0,10,21,,,,4.0,1.0,3.0,8.0,3.0,4.0,3.0,,12.0,10,1.0,,2.0,,1.0,69.0
12,"Thomas, Lindsay",10,5.0,6,16,2.0,2.0,,,,6.0,,2.0,,,,5.0,10,,2.0,,1.0,,84.0
16,"Thompson, Scott",8,9.0,9,17,,,,5.0,3.0,1.0,1.0,2.0,1.0,1.0,,6.0,11,,,5.0,2.0,,95.0
14,"Urquhart, Gavin",11,5.0,9,20,,,,3.0,3.0,2.0,2.0,2.0,,,,7.0,12,1.0,,1.0,,,73.0
8,"Wells, Daniel",17,8.0,3,20,,,,3.0,1.0,8.0,1.0,2.0,1.0,,,6.0,14,1.0,2.0,1.0,2.0,1.0,91.0
19,"Ziebell, Jack",6,3.0,4,10,,,,4.0,,1.0,2.0,2.0,,2.0,,4.0,6,1.0,,2.0,1.0,,62.0
Totals,Totals,221,125.0,137,358,15.0,11.0,34.0,60.0,27.0,53.0,33.0,45.0,16.0,25.0,5.0,106.0,244,12.0,17.0,39.0,20.0,11.0,
Opposition,Opposition,191,86.0,155,346,10.0,7.0,32.0,62.0,39.0,40.0,32.0,44.0,25.0,16.0,1.0,124.0,224,1.0,8.0,35.0,7.0,4.0,
