North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",24y 43d,52 (24-1-27 47.12%),41 (0.79),←,
18,"Atley, Shaun",19y 249d,24 (10-0-14 41.67%),3 (0.13),←,
3,"Bastinac, Ryan",20y 332d,42 (21-0-21 50.00%),16 (0.38),←,
10,"Cunnington, Ben",20y 324d,42 (19-0-23 45.24%),13 (0.31),←,
31,"Delaney, Cameron",19y 335d,3 (1-0-2 33.33%),,←,
15,"Delaney, Luke",22y 330d,14 (7-0-7 50.00%),,←,
11,"Firrito, Michael",28y 174d,178 (85-2-91 48.31%),27 (0.15),←,
22,"Goldstein, Todd",23y 323d,64 (30-1-33 47.66%),36 (0.56),←,
24,"Greenwood, Levi",23y 90d,43 (21-1-21 50.00%),8 (0.19),←,
17,"Grima, Nathan",26y 288d,43 (21-1-21 50.00%),,←,
23,"Harper, Kieran",19y 339d,22 (11-0-11 50.00%),19 (0.86),←,
29,"Harvey, Brent",34y 5d,331 (176-3-152 53.63%),386 (1.17),←,
34,"Macmillan, Jamie",20y 239d,21 (11-0-10 52.38%),10 (0.48),←,
2,"McKenzie, Brad",18y 356d,2 (0-0-2 0.00%),,←,
39,"Pedersen, Cameron",25y 63d,16 (7-0-9 43.75%),20 (1.25),←,
20,"Petrie, Drew",29y 217d,207 (96-3-108 47.10%),220 (1.06),←,
9,"Swallow, Andrew",24y 352d,114 (50-1-63 44.30%),58 (0.51),←,
12,"Thomas, Lindsay",24y 81d,99 (43-2-54 44.44%),127 (1.28),←,
16,"Thompson, Scott",26y 10d,80 (31-2-47 40.00%),3 (0.04),←,
5,"Warren, Ben",23y 98d,29 (13-0-16 44.83%),34 (1.17),←,
8,"Wells, Daniel",27y 106d,178 (88-2-88 50.00%),108 (0.61),←,
7,"Ziebell, Jack",21y 81d,51 (22-0-29 43.14%),16 (0.31),←,
Totals,Totals,23y 334d,1655 (787-19-849 47.55%),1145 (0.69),,
C,"Scott, Brad",36y 16d,52 (24-0-28 46.15%),,←,
