Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",24y 185d,98 (55-3-40 57.65%),89 (0.91),←,
21,"Christian, Michael",27y 220d,91 (48-2-41 53.85%),20 (0.22),←,
28,"Crosisca, Gavin",23y 195d,93 (58-3-32 63.98%),36 (0.39),←,
35,"Daicos, Peter",30y 190d,227 (131-4-92 58.59%),487 (2.15),←,
2,"Francis, Tony",22y 362d,38 (24-2-12 65.79%),32 (0.84),←,
3,"Gayfer, Michael",26y 224d,112 (67-1-44 60.27%),1 (0.01),←,
25,"Hecker, Terry",22y 82d,3 (2-0-1 66.67%),1 (0.33),←,
23,"Kelly, Craig",25y 286d,60 (37-2-21 63.33%),25 (0.42),←,
15,"Lehmann, Troy",20y 32d,14 (10-0-4 71.43%),16 (1.14),←,
34,"McGuane, Mick",24y 90d,72 (43-2-27 61.11%),42 (0.58),←,
1,"Monkhorst, Damian",22y 220d,57 (37-2-18 66.67%),7 (0.12),←,
7,"Morwood, Shane",30y 118d,182 (108-3-71 60.16%),107 (0.59),165 (99-3-63 60.91%),94 (0.57)
4,"Pert, Gary",26y 305d,164 (78-0-86 47.56%),42 (0.26),1 (1-0-0 100.00%),
13,"Richardson, Alan",26y 316d,36 (21-2-13 61.11%),9 (0.25),←,
29,"Russell, Scott",21y 326d,49 (32-2-15 67.35%),29 (0.59),←,
27,"Starcevich, Craig",24y 317d,87 (50-3-34 59.20%),115 (1.32),←,
24,"Turner, Jamie",29y 229d,147 (84-3-60 58.16%),30 (0.20),←,
14,"Watson, Shane",18y 40d,1 (1-0-0 100.00%),2 (2.00),←,
20,"Woods, Tony",22y 270d,14 (7-0-7 50.00%),4 (0.29),1 (1-0-0 100.00%),
19,"Wright, Graham",23y 296d,77 (51-2-24 67.53%),71 (0.92),←,
Totals,Totals,24y 288d,1622 (944-36-642 58.20%),1165 (0.72),,
C,"Matthews, Leigh",40y 27d,137 (79-3-55 58.76%),,←,
