Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
31,"Alvey, Mark",21y 320d,24 (11-0-13 45.83%),8 (0.33),←,
11,"Bandy, Daniel",26y 159d,110 (33-0-77 30.00%),88 (0.80),5 (0-0-5 0.00%),8 (1.60)
18,"Bartlett, Trent",25y 151d,79 (36-2-41 46.84%),42 (0.53),40 (18-0-22 45.00%),34 (0.85)
40,"Birss, Shane",19y 46d,4 (0-0-4 0.00%),3 (0.75),←,
17,"Brown, Nathan",24y 75d,98 (52-1-45 53.57%),99 (1.01),←,
16,"Croft, Matthew",29y 59d,154 (84-3-67 55.52%),53 (0.34),←,
14,"Darcy, Luke",26y 288d,138 (71-2-65 52.17%),95 (0.69),←,
28,"Dimattina, Paul",27y 155d,95 (52-1-42 55.26%),42 (0.44),←,
10,"Eagleton, Nathan",23y 167d,101 (48-2-51 48.51%),83 (0.82),45 (22-0-23 48.89%),38 (0.84)
4,"Garlick, Simon",27y 16d,137 (73-1-63 53.65%),105 (0.77),93 (49-1-43 53.23%),78 (0.84)
13,"Giansiracusa, Daniel",20y 46d,17 (5-0-12 29.41%),18 (1.06),←,
9,"Gilbee, Lindsay",20y 292d,12 (5-0-7 41.67%),3 (0.25),←,
3,"Grant, Chris",29y 134d,257 (134-4-119 52.92%),483 (1.88),←,
22,"Harrison, Ben",27y 99d,103 (48-0-55 46.60%),46 (0.45),27 (10-0-17 37.04%),7 (0.26)
25,"Hunter, Kingsley",26y 334d,84 (32-0-52 38.10%),111 (1.32),43 (18-0-25 41.86%),25 (0.58)
6,"Johnson, Brad",25y 282d,172 (87-3-82 51.45%),190 (1.10),←,
35,"Kretiuk, Steven",29y 296d,141 (80-2-59 57.45%),11 (0.08),←,
39,"Liberatore, Tony",36y 74d,272 (143-3-126 53.13%),95 (0.35),←,
23,"McMahon, Jordan",18y 334d,9 (2-0-7 22.22%),4 (0.44),←,
2,"Murphy, Robert",19y 321d,21 (9-0-12 42.86%),3 (0.14),←,
5,"Smith, Rohan",28y 330d,196 (102-3-91 52.81%),188 (0.96),←,
7,"West, Scott",27y 163d,196 (100-2-94 51.53%),75 (0.38),←,
Totals,Totals,25y 205d,2420 (1207-29-1184 49.88%),1845 (0.76),,
C,"Wallace, Terry",43y 134d,132 (71-1-60 54.17%),,←,
