Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Doyle, Greg",14,4,3,17,,,6.0,1.0,,,,,2.0,,,,,,,,,,
23,"Dyson, Kevin",13,4,11,24,2,1.0,,,,,,,1.0,,,,,,,,,,
20,"Febey, Matthew",16,4,9,25,,,,1.0,,,,,2.0,,,,,,,,,,
21,"Febey, Steven",8,1,4,12,,1.0,,,,,,,1.0,1.0,,,,,,,,,
24,"Gilbert, Phil",1,1,3,4,,,,,,,,,,1.0,,,,,,,,,
22,"Hilton, Jeff",2,,3,5,,,,,,,,,,4.0,,,,,,,,,
13,"Jakovich, Allen",8,6,1,9,3,1.0,,,,,,,,,,,,,,,,,
16,"Lovell, Andy",15,8,10,25,2,,,2.0,,,,,1.0,,,,,,,,,,
17,"Lovett, Brett",10,5,9,19,,,,,,,,,1.0,1.0,,,,,,,,,
3,"Lyon, Garry",16,10,3,19,4,2.0,,1.0,,,,,3.0,2.0,,,,,,,,,
9,"Neitz, David",8,3,,8,,1.0,1.0,1.0,,,,,,,,,,,,,,,
25,"Norrish, Jason",12,4,13,25,,,,3.0,,,,,,1.0,,,,,,,,,
19,"Prymke, Paul",3,2,1,4,,,,,,,,,,1.0,,,,,,,,,
41,"Rohde, Peter",3,,3,6,,,,,,,,,,,,,,,,,,,
5,"Schwarz, David",19,16,6,25,3,5.0,3.0,,,,,,1.0,,3.0,,,,,,,,
11,"Stynes, Jim",15,11,9,24,1,,9.0,,,,,,1.0,,1.0,,,,,,,,
4,"Sullivan, Chris",14,5,8,22,,4.0,,1.0,,,,,,,,,,,,,,,
2,"Tingay, Stephen",14,1,8,22,,,,2.0,,,,,,1.0,2.0,,,,,,,,
12,"Viney, Todd",2,1,6,8,,,,1.0,,,,,,,,,,,,,,,
27,"Wight, Sean",8,4,4,12,,,,1.0,,,,,,1.0,,,,,,,,,
8,"Yeats, Graeme",10,5,1,11,,,,,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,95,115,326,15,16.0,19.0,14.0,,,,,14.0,14.0,6.0,,,,,,,,
Opposition,Opposition,162,55,102,264,4,8.0,17.0,34.0,,,,,14.0,14.0,,,,,,,,,
