Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",18,8,5,23,3,,10.0,1.0,2.0,6.0,7.0,2.0,2.0,1.0,3.0,15.0,7.0,1.0,1.0,3.0,,,
16,"Barnard, Paul",14,8,2,16,1,1.0,,2.0,,9.0,2.0,1.0,,1.0,,4.0,12.0,1.0,2.0,4.0,,,
32,"Blumfield, Justin",7,3,3,10,1,,,3.0,,2.0,1.0,2.0,1.0,1.0,,4.0,6.0,,1.0,3.0,,,
33,"Caracella, Blake",7,3,10,17,,,,3.0,,4.0,2.0,5.0,,2.0,,8.0,6.0,,,2.0,,,
31,"Fletcher, Dustin",16,2,3,19,,,,,11.0,1.0,1.0,1.0,3.0,,,11.0,5.0,1.0,,6.0,,,
15,"Forster-Knight, Robert",2,3,3,5,,,,2.0,1.0,1.0,1.0,,,,,1.0,5.0,,,1.0,,,
38,"Harvey, Shane",2,3,1,3,,2.0,,,,,,,,,,,4.0,,2.0,1.0,,,
26,"Heffernan, Chris",14,4,3,17,2,,,2.0,3.0,2.0,2.0,1.0,1.0,,,7.0,11.0,1.0,1.0,1.0,1.0,,
34,"Hille, David",,,,,,,2.0,1.0,,,,2.0,,2.0,,,,,,1.0,,,
21,"Jacobs, Danny",16,9,5,21,,,,2.0,4.0,3.0,2.0,5.0,1.0,1.0,,5.0,16.0,,,4.0,2.0,,
14,"Johnson, Jason",5,1,6,11,,,,2.0,2.0,3.0,1.0,1.0,1.0,,,8.0,3.0,1.0,,,,,
1,"Johnson, Mark",13,9,3,16,1,1.0,,4.0,3.0,5.0,1.0,4.0,1.0,1.0,,7.0,11.0,2.0,1.0,1.0,4.0,,
25,"Lucas, Scott",8,6,2,10,2,,,,,2.0,,1.0,,1.0,,3.0,6.0,1.0,2.0,1.0,4.0,,
10,"McVeigh, Mark",13,8,5,18,,2.0,,,3.0,2.0,3.0,2.0,,1.0,,5.0,13.0,1.0,3.0,1.0,,,
2,"Mercuri, Mark",9,9,6,15,1,1.0,,,,3.0,,3.0,,2.0,1.0,6.0,10.0,3.0,4.0,1.0,,,
11,"Peverill, Damien",10,6,5,15,,,,3.0,3.0,1.0,,2.0,1.0,1.0,,3.0,12.0,,,1.0,,,
9,"Ramanauskas, Adam",10,1,2,12,,,,1.0,2.0,4.0,1.0,5.0,2.0,2.0,,5.0,8.0,,,4.0,,,
40,"Reynolds, Joel",3,1,,3,,,,,,,,,,,,4.0,,1.0,,,,,
43,"Rioli, Dean",8,1,4,12,1,,,1.0,,,1.0,4.0,,1.0,,7.0,5.0,1.0,,1.0,,,
4,"Salmon, Paul",6,4,3,9,,2.0,19.0,1.0,,3.0,4.0,1.0,1.0,,,6.0,3.0,2.0,2.0,,,,
6,"Wellman, Sean",8,5,2,10,,,,2.0,2.0,1.0,1.0,,,,,5.0,6.0,1.0,,1.0,,,
41,"Welsh, Andrew",1,,,1,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,94,73,263,12,13.0,31.0,30.0,36.0,52.0,30.0,42.0,14.0,17.0,4.0,114.0,149.0,17.0,19.0,37.0,11.0,,
Opposition,Opposition,194,73,106,300,11,17.0,22.0,50.0,33.0,57.0,36.0,44.0,17.0,14.0,2.0,121.0,169.0,19.0,15.0,47.0,4.0,,
