Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Boyd, Tom",4,4,5,9,1,1.0,,2.0,,2.0,2.0,1.0,,1.0,,4.0,5.0,1.0,1.0,2.0,,,82.0
14,"Bugg, Tomas",4,2,4,8,,,,2.0,1.0,1.0,1.0,4.0,,2.0,,4.0,4.0,,,1.0,,1.0,89.0
3,"Coniglio, Stephen",17,3,12,29,,,,8.0,1.0,3.0,8.0,4.0,,2.0,,12.0,17.0,,,,,1.0,75.0
1,"Davis, Phil",12,4,3,15,,,,2.0,5.0,1.0,1.0,1.0,2.0,,,5.0,9.0,,,5.0,,,87.0
48,"Frost, Sam",8,4,5,13,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,6.0,,,2.0,1.0,,92.0
33,"Hoskin-Elliott, Will",12,3,3,15,2,,,5.0,,6.0,1.0,1.0,,,,7.0,8.0,,1.0,1.0,2.0,,83.0
32,"Hunt, Josh",12,10,1,13,,,,1.0,2.0,1.0,,2.0,1.0,1.0,,3.0,10.0,1.0,,1.0,,,78.0
34 ↓,"Jaksch, Kristian",8,3,2,10,1,,,,,4.0,,2.0,,1.0,,3.0,8.0,1.0,,8.0,,1.0,62.0
22,"Kelly, Josh",14,2,7,21,1,2.0,,4.0,,5.0,1.0,2.0,,,,7.0,14.0,,1.0,,1.0,2.0,77.0
40,"Kennedy, Adam",7,4,7,14,,,,,3.0,1.0,1.0,,,,,2.0,11.0,1.0,,5.0,2.0,,81.0
39,"Mohr, Tim",2,1,5,7,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,1.0,6.0,,,8.0,2.0,,93.0
41,"Mumford, Shane",5,5,13,18,,,55.0,9.0,3.0,4.0,3.0,4.0,1.0,3.0,2.0,11.0,7.0,1.0,,,,1.0,93.0
7,"Palmer, Rhys",9,2,8,17,3,,,3.0,1.0,3.0,3.0,3.0,,3.0,,12.0,5.0,,1.0,1.0,2.0,1.0,91.0
12,"Patton, Jonathon",10,9,3,13,2,,2.0,1.0,,3.0,1.0,2.0,,1.0,,6.0,7.0,4.0,2.0,1.0,,2.0,89.0
23,"Shaw, Heath",14,5,6,20,,1.0,,,5.0,1.0,1.0,,,,,9.0,8.0,2.0,,4.0,9.0,,89.0
5,"Shiel, Dylan",12,4,9,21,2,2.0,,10.0,2.0,5.0,4.0,3.0,,3.0,,10.0,11.0,,,1.0,4.0,,78.0
10,"Smith, Devon",7,1,8,15,1,,,6.0,,3.0,1.0,2.0,,1.0,,8.0,7.0,,,2.0,5.0,,87.0
20,"Tomlinson, Adam",7,8,11,18,,,,4.0,1.0,,2.0,,,,,8.0,12.0,2.0,,3.0,,,92.0
17,"Treloar, Adam",14,3,10,24,,,,5.0,2.0,3.0,4.0,2.0,,,,12.0,10.0,1.0,,,2.0,,80.0
8,"Ward, Callan",17,4,12,29,1,2.0,1.0,8.0,2.0,7.0,7.0,3.0,2.0,1.0,3.0,14.0,15.0,,,1.0,1.0,,85.0
6,"Whitfield, Lachie",11,9,9,20,1,,,3.0,,3.0,1.0,,,,,3.0,17.0,,2.0,,1.0,,95.0
16 ↑,"Wilson, Nathan",4,,1,5,,,,,,1.0,1.0,2.0,,1.0,,3.0,2.0,,,4.0,,,22.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,90,144,354,15,10.0,58.0,77.0,31.0,58.0,45.0,41.0,8.0,22.0,5.0,150.0,199.0,14.0,8.0,50.0,32.0,9.0,
Opposition,Opposition,202,76,139,341,14,8.0,42.0,58.0,39.0,50.0,45.0,29.0,22.0,8.0,1.0,146.0,200.0,6.0,10.0,53.0,27.0,11.0,
