Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",28y 263d,132 (88-2-42 67.42%),157 (1.19),←,
22,"Barnes, John",31y 57d,177 (103-2-72 58.76%),87 (0.49),33 (26-1-6 80.30%),22 (0.67)
8,"Bewick, Darren",32y 342d,234 (149-1-84 63.89%),328 (1.40),←,
32,"Blumfield, Justin",22y 247d,90 (61-0-29 67.78%),62 (0.69),←,
33,"Caracella, Blake",23y 135d,77 (53-0-24 68.83%),95 (1.23),←,
31,"Fletcher, Dustin",25y 82d,147 (100-3-44 69.05%),51 (0.35),←,
11,"Hardwick, Damien",27y 345d,129 (83-1-45 64.73%),12 (0.09),←,
26,"Heffernan, Chris",21y 181d,54 (40-0-14 74.07%),20 (0.37),←,
14,"Johnson, Jason",22y 185d,36 (30-0-6 83.33%),14 (0.39),←,
1,"Johnson, Mark",22y 66d,35 (32-0-3 91.43%),7 (0.20),←,
18,"Lloyd, Matthew",22y 103d,102 (66-1-35 65.20%),335 (3.28),←,
13,"Long, Michael",30y 301d,179 (123-2-54 69.27%),139 (0.78),←,
25,"Lucas, Scott",22y 211d,88 (55-0-33 62.50%),142 (1.61),←,
2,"Mercuri, Mark",26y 158d,148 (98-3-47 67.23%),210 (1.42),←,
24,"Misiti, Joe",25y 262d,161 (102-4-55 64.60%),65 (0.40),←,
29,"Moorcroft, Gary",24y 103d,60 (42-0-18 70.00%),70 (1.17),←,
15,"Prior, Michael",26y 326d,80 (47-1-32 59.38%),19 (0.24),←,
9,"Ramanauskas, Adam",19y 252d,22 (20-0-2 90.91%),12 (0.55),←,
43,"Rioli, Dean",22y 69d,22 (18-0-4 81.82%),33 (1.50),←,
12,"Robran, Jonathon",27y 281d,78 (35-1-42 45.51%),6 (0.08),3 (2-0-1 66.67%),
7,"Solomon, Dean",20y 201d,47 (35-0-12 74.47%),13 (0.28),←,
6,"Wellman, Sean",25y 312d,131 (76-2-53 58.78%),18 (0.14),97 (63-1-33 65.46%),9 (0.09)
Totals,Totals,25y 54d,2229 (1456-23-750 65.32%),1895 (0.85),,
C,"Sheedy, Kevin",52y 217d,468 (302-5-161 65.06%),,←,
