Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
14,"Billings, Jack",28y 338d,167 (68-1-98 41.02%),111 (0.66),12 (6-0-6 50.00%),3 (0.25)
17,"Bowey, Jake",21y 313d,57 (39-0-18 68.42%),6 (0.11),←,
37,"Chandler, Kade",24y 190d,51 (31-0-20 60.78%),39 (0.76),←,
31,"Fritsch, Bayley",27y 228d,144 (83-1-60 57.99%),246 (1.71),←,
15,"Langdon, Ed",28y 171d,174 (95-1-78 54.89%),73 (0.42),106 (70-1-35 66.51%),40 (0.38)
8,"Lever, Jake",28y 138d,174 (111-1-62 64.08%),5 (0.03),118 (73-1-44 62.29%),2 (0.02)
1,"May, Steven",32y 193d,233 (107-2-124 46.35%),24 (0.10),110 (69-1-40 63.18%),3 (0.03)
25,"McDonald, Tom",31y 307d,227 (102-1-124 45.15%),169 (0.74),←,
4,"McVee, Judd",20y 349d,43 (26-0-17 60.47%),,←,
18,"Melksham, Jake",32y 327d,224 (118-1-105 52.90%),185 (0.83),110 (66-0-44 60.00%),128 (1.16)
45,"Moniz-Wakefield, Andy",20y 269d,4 (2-0-2 50.00%),,←,
30,"Neal-Bullen, Alex",28y 194d,171 (100-1-70 58.77%),114 (0.67),←,
13,"Oliver, Clayton",26y 365d,180 (103-1-76 57.50%),54 (0.30),←,
35,"Petty, Harry",24y 252d,77 (44-1-32 57.79%),24 (0.31),←,
36,"Pickett, Kysaiah",23y 49d,101 (67-1-33 66.83%),152 (1.50),←,
24,"Rivers, Trent",22y 357d,95 (64-1-30 67.89%),8 (0.08),←,
3,"Salem, Christian",29y 6d,173 (89-1-83 51.73%),26 (0.15),←,
32,"Sparrow, Tom",24y 51d,92 (59-1-32 64.67%),32 (0.35),←,
39,"Tholstrup, Koltyn",19y 23d,6 (3-0-3 50.00%),2 (0.33),←,
42,"Turner, Daniel",22y 175d,13 (7-0-6 53.85%),12 (0.92),←,
2,"van Rooyen, Jacob",21y 96d,36 (24-0-12 66.67%),53 (1.47),←,
7,"Viney, Jack",30y 99d,214 (99-1-114 46.50%),63 (0.29),←,
6,"Windsor, Caleb",19y 42d,18 (10-0-8 55.56%),8 (0.44),←,
Totals,Totals,25y 245d,2674 (1451-16-1207 54.26%),1406 (0.53),,
C,"Goodwin, Simon",47y 208d,178 (103-1-74 58.15%),,177 (103-1-73 58.47%),
