Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",24y 210d,148 (92-1-55 62.50%),16 (0.11),←,
22,"Breust, Luke",21y 288d,37 (30-0-7 81.08%),68 (1.84),←,
9,"Burgoyne, Shaun",29y 309d,217 (141-1-75 65.21%),203 (0.94),60 (44-1-15 74.17%),32 (0.53)
8,"Ellis, Xavier",24y 179d,81 (52-1-28 64.81%),26 (0.32),←,
23,"Franklin, Lance",25y 208d,157 (88-1-68 56.37%),506 (3.22),←,
6,"Gibson, Josh",28y 165d,120 (66-2-52 55.83%),2 (0.02),55 (37-1-17 68.18%),
18,"Guerra, Brent",30y 88d,235 (157-1-77 67.02%),105 (0.45),139 (88-1-50 63.67%),22 (0.16)
19,"Gunston, Jack",20y 314d,29 (17-0-12 58.62%),50 (1.72),15 (12-0-3 80.00%),30 (2.00)
20,"Hale, David",28y 95d,169 (86-2-81 51.48%),157 (0.93),40 (30-0-10 75.00%),38 (0.95)
15,"Hodge, Luke",28y 71d,202 (104-1-97 51.73%),141 (0.70),←,
3,"Lewis, Jordan",26y 123d,166 (93-1-72 56.33%),90 (0.54),←,
5,"Mitchell, Sam",29y 318d,217 (119-1-97 55.07%),53 (0.24),←,
28,"Puopolo, Paul",24y 267d,37 (30-0-7 81.08%),30 (0.81),←,
2,"Roughead, Jarryd",25y 215d,155 (88-1-66 57.10%),293 (1.89),←,
25,"Schoenmakers, Ryan",21y 291d,56 (32-0-24 57.14%),5 (0.09),←,
12,"Sewell, Brad",28y 205d,165 (93-1-71 56.67%),26 (0.16),←,
26,"Shiels, Liam",21y 118d,60 (39-0-21 65.00%),18 (0.30),←,
16,"Smith, Isaac",23y 239d,34 (28-0-6 82.35%),34 (1.00),←,
24,"Stratton, Ben",23y 177d,48 (31-1-16 65.63%),1 (0.02),←,
4,"Suckling, Matt",24y 31d,50 (35-0-15 70.00%),23 (0.46),←,
37,"Whitecross, Brendan",22y 213d,70 (45-1-24 65.00%),35 (0.50),←,
11,"Young, Clinton",26y 191d,113 (69-1-43 61.50%),59 (0.52),←,
Totals,Totals,25y 180d,2566 (1535-17-1014 59.82%),1941 (0.76),,
C,"Clarkson, Alastair",44y 120d,184 (104-1-79 56.79%),,←,
