Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Baker, Liam",8,2,7,15,,2.0,,3.0,2.0,1.0,1.0,7.0,,3.0,,6.0,11.0,,1.0,1.0,,,81.0
21,"Balta, Noah",18,7,6,24,,,,3.0,10.0,1.0,1.0,8.0,2.0,3.0,,5.0,16.0,,,4.0,2.0,,94.0
29,"Bolton, Shai",10,3,8,18,,,,2.0,1.0,2.0,3.0,2.0,,,,7.0,11.0,,2.0,,1.0,1.0,87.0
35,"Broad, Nathan",16,10,5,21,,,,3.0,7.0,,1.0,4.0,,1.0,,5.0,17.0,2.0,,5.0,1.0,,92.0
42,"Clarke, Judson",7,2,6,13,1,2.0,,,,4.0,1.0,4.0,,,,8.0,6.0,1.0,1.0,2.0,1.0,,82.0
9,"Cotchin, Trent",6,3,8,14,,,,2.0,1.0,3.0,,1.0,,,,5.0,10.0,,,1.0,,,68.0
38,"Cumberland, Noah",5,5,2,7,1,,,,,2.0,,6.0,,1.0,,2.0,5.0,1.0,2.0,,1.0,,72.0
34,"Graham, Jack",4,,7,11,,1.0,,2.0,2.0,1.0,1.0,,,,,4.0,7.0,,,,1.0,,84.0
2,"Grimes, Dylan",4,2,4,8,,,,1.0,1.0,1.0,,1.0,,1.0,,4.0,3.0,,,1.0,,,79.0
22,"Hopper, Jacob",13,4,9,22,2,1.0,,6.0,,3.0,2.0,6.0,,1.0,,8.0,14.0,,2.0,,,,74.0
33,"McIntosh, Kamdyn",7,2,3,10,,,,4.0,4.0,1.0,2.0,,2.0,,,8.0,2.0,1.0,,1.0,,,81.0
46,"Miller, Ben",3,3,1,4,,,,,,1.0,,2.0,,,,,4.0,,2.0,6.0,,2.0,83.0
25,"Nankervis, Toby",7,2,5,12,,,32.0,4.0,,1.0,4.0,5.0,2.0,,,7.0,4.0,,,3.0,,,74.0
50,"Pickett, Marlion",4,1,5,9,,,,1.0,,3.0,,3.0,,1.0,,4.0,7.0,,,2.0,,,84.0
13 ↑,"Ralphsmith, Hugo",5,4,3,8,,,,1.0,1.0,3.0,,3.0,,,,2.0,6.0,1.0,,,2.0,,51.0
8,"Riewoldt, Jack",2,1,4,6,,,,,,,,,,,,1.0,5.0,,,1.0,,,86.0
17,"Rioli, Daniel",12,5,6,18,1,,,4.0,3.0,2.0,,1.0,,,,3.0,11.0,,1.0,4.0,2.0,1.0,78.0
5,"Ross, Jack",9,9,12,21,1,,,1.0,4.0,2.0,3.0,1.0,,,,7.0,15.0,,1.0,2.0,,1.0,86.0
32,"Ryan, Samson",4,2,1,5,,,8.0,,1.0,3.0,2.0,3.0,3.0,2.0,,3.0,2.0,,,1.0,,,72.0
15 ↓,"Short, Jayden",4,1,,4,1,,,1.0,,,,,,,,,4.0,,1.0,,,,22.0
14,"Taranto, Tim",10,1,11,21,,1.0,,6.0,1.0,2.0,1.0,3.0,,,,10.0,10.0,,,,,,86.0
1,"Vlastuin, Nick",16,8,4,20,,,,6.0,6.0,,,1.0,2.0,,,7.0,10.0,3.0,,3.0,,,92.0
45,"Young, Tylar",7,6,4,11,,,,3.0,3.0,2.0,,3.0,1.0,1.0,,6.0,4.0,2.0,,5.0,,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,83,121,302,7,11.0,40.0,53.0,47.0,38.0,22.0,64.0,12.0,14.0,,112.0,184.0,11.0,13.0,42.0,11.0,5.0,
Opposition,Opposition,248,112,132,380,20,14.0,38.0,43.0,31.0,68.0,46.0,43.0,14.0,12.0,6.0,138.0,237.0,12.0,21.0,42.0,9.0,14.0,
