Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",27y 354d,117 (78-1-38 67.09%),190 (1.62),←,
21,"Barlow, Michael",27y 199d,102 (69-1-32 68.14%),68 (0.67),←,
30,"Clarke, Zac",25y 99d,85 (49-1-35 58.24%),45 (0.53),←,
9,"de Boer, Matt",25y 117d,123 (71-1-51 58.13%),44 (0.36),←,
41,"Duffield, Paul",30y 150d,168 (93-1-74 55.65%),33 (0.20),←,
7,"Fyfe, Nat",23y 290d,105 (69-1-35 66.19%),93 (0.89),←,
32,"Hill, Stephen",25y 65d,141 (83-0-58 58.87%),92 (0.65),←,
5,"Ibbotson, Garrick",27y 112d,140 (75-1-64 53.93%),21 (0.15),←,
23,"Mayne, Chris",26y 245d,140 (85-1-54 61.07%),163 (1.16),←,
18,"McPharlin, Luke",33y 216d,249 (135-1-113 54.42%),115 (0.46),237 (127-1-109 53.80%),112 (0.47)
16,"Mundy, David",29y 350d,223 (126-1-96 56.73%),87 (0.39),←,
27,"Neale, Lachie",22y 42d,59 (39-0-20 66.10%),31 (0.53),←,
29,"Pavlich, Matthew",33y 186d,326 (161-0-165 49.39%),653 (2.00),←,
25,"Pearce, Alex",20y 26d,5 (5-0-0 100.00%),,←,
46,"Pearce, Clancee",24y 255d,91 (54-1-36 59.89%),35 (0.38),←,
6,"Pearce, Danyle",29y 89d,216 (105-2-109 49.07%),114 (0.53),62 (46-1-15 75.00%),38 (0.61)
31,"Sandilands, Aaron",32y 211d,229 (129-0-100 56.33%),86 (0.38),←,
11,"Sheridan, Tom",21y 250d,27 (21-0-6 77.78%),11 (0.41),←,
34,"Spurr, Lee",27y 343d,72 (56-1-15 78.47%),5 (0.07),←,
8,"Suban, Nick",25y 57d,118 (69-1-48 58.90%),50 (0.42),←,
20,"Taberner, Matthew",22y 18d,24 (17-0-7 70.83%),20 (0.83),←,
10,"Walters, Michael",24y 179d,63 (44-1-18 70.63%),123 (1.95),←,
Totals,Totals,26y 242d,2823 (1633-16-1174 57.85%),2079 (0.74),,
C,"Lyon, Ross",48y 239d,207 (137-5-65 67.39%),,86 (61-1-24 71.51%),
