St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
28,"Ackland, Cain",23y 164d,32 (20-0-12 62.50%),15 (0.47),20 (12-0-8 60.00%),12 (0.60)
10,"Baker, Steven",25y 97d,112 (49-1-62 44.20%),23 (0.21),←,
14,"Ball, Luke",21y 94d,63 (40-0-23 63.49%),38 (0.60),←,
27,"Blake, Jason",24y 165d,72 (33-1-38 46.53%),13 (0.18),←,
16,"Clarke, Raphael",19y 337d,15 (10-0-5 66.67%),2 (0.13),←,
26,"Dal Santo, Nick",21y 186d,73 (39-1-33 54.11%),39 (0.53),←,
21,"Ferguson, Matthew",20y 330d,7 (5-0-2 71.43%),,←,
22,"Fiora, Aaron",24y 130d,90 (39-0-51 43.33%),36 (0.40),12 (6-0-6 50.00%),11 (0.92)
18,"Goddard, Brendon",20y 99d,60 (37-0-23 61.67%),16 (0.27),←,
15,"Gram, Jason",21y 122d,9 (4-0-5 44.44%),,7 (3-0-4 42.86%),
33,"Gwilt, James",19y 16d,1 (1-0-0 100.00%),,←,
2,"Hamill, Aaron",28y 7d,180 (88-0-92 48.89%),233 (1.29),88 (39-0-49 44.32%),119 (1.35)
35,"Harvey, Robert",34y 6d,315 (154-3-158 49.37%),183 (0.58),←,
7,"Hayes, Lenny",25y 225d,138 (58-2-78 42.75%),53 (0.38),←,
5,"Jones, Austinn",28y 333d,224 (102-2-120 45.98%),127 (0.57),←,
44,"Milne, Stephen",25y 172d,95 (41-1-53 43.68%),209 (2.20),←,
11,"Montagna, Leigh",21y 298d,28 (17-0-11 60.71%),26 (0.93),←,
1,"Peckett, Justin",32y 326d,234 (102-2-130 44.02%),47 (0.20),←,
17,"Powell, Stephen",28y 354d,130 (81-1-48 62.69%),94 (0.72),56 (35-0-21 62.50%),30 (0.54)
12,"Riewoldt, Nick",22y 314d,89 (41-1-47 46.63%),149 (1.67),←,
4,"Thompson, Andrew",32y 310d,192 (87-2-103 45.83%),93 (0.48),←,
13,"Voss, Brett",27y 186d,134 (64-2-68 48.51%),44 (0.33),99 (45-1-53 45.96%),33 (0.33)
Totals,Totals,25y 12d,2293 (1112-19-1162 48.50%),1440 (0.63),,
C,"Thomas, Grant",47y 194d,98 (48-1-49 49.49%),,←,
