Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",21,7,12,33,1,1.0,,5.0,2.0,4.0,7.0,5.0,2.0,3.0,2.0,13.0,22.0,,2.0,3.0,1.0,1.0,94.0
11,"Bennell, Harley",12,6,18,30,1,1.0,1.0,1.0,5.0,3.0,4.0,2.0,,2.0,,12.0,18.0,2.0,2.0,3.0,,1.0,85.0
3,"Brennan, Jared",5,2,4,9,,,,1.0,,1.0,,2.0,2.0,1.0,,6.0,4.0,,,4.0,,,93.0
30,"Brown, Campbell",12,8,3,15,1,3.0,,,1.0,2.0,,4.0,1.0,1.0,,5.0,11.0,1.0,5.0,1.0,,2.0,90.0
28,"Caddy, Josh",10,1,5,15,1,,,5.0,1.0,4.0,1.0,1.0,3.0,1.0,,5.0,10.0,,,1.0,,,69.0
12,"Day, Sam",2,2,5,7,,1.0,2.0,,,1.0,,,,,,3.0,4.0,,1.0,2.0,,1.0,77.0
23,"Dixon, Charlie",9,6,6,15,,,2.0,,2.0,,1.0,2.0,2.0,1.0,,9.0,5.0,2.0,,7.0,,,100.0
33 ↑,"Hall, Aaron",4,1,2,6,1,,,1.0,,2.0,,1.0,,1.0,,1.0,5.0,,,,1.0,,34.0
46 ↓,"Hall, Josh",4,2,2,6,2,1.0,,,,2.0,,,2.0,,,4.0,3.0,1.0,1.0,1.0,,,49.0
5,"Harbrow, Jarrod",12,4,8,20,1,,,3.0,3.0,5.0,1.0,1.0,,1.0,,3.0,18.0,,,3.0,2.0,,86.0
7,"Hunt, Karmichael",7,5,3,10,2,,1.0,6.0,1.0,2.0,1.0,3.0,1.0,2.0,,3.0,9.0,,1.0,1.0,,,66.0
32,"Matera, Brandon",11,4,9,20,2,1.0,,,,3.0,3.0,5.0,1.0,,,9.0,10.0,,1.0,2.0,,2.0,91.0
18,"McKenzie, Trent",18,8,8,26,,,,4.0,7.0,2.0,1.0,4.0,2.0,,,9.0,16.0,,,2.0,1.0,,95.0
43,"Patrick, Liam",6,5,8,14,,1.0,,2.0,,2.0,,4.0,,1.0,,5.0,8.0,,1.0,1.0,1.0,1.0,89.0
41,"Prestia, Dion",10,2,7,17,,1.0,,5.0,,3.0,1.0,4.0,,,,7.0,10.0,,,2.0,,,71.0
35,"Rischitelli, Michael",4,2,9,13,,,,2.0,,2.0,3.0,2.0,2.0,,,5.0,8.0,1.0,,,,,77.0
26,"Shaw, Matt",16,11,3,19,,,,3.0,2.0,4.0,,3.0,1.0,1.0,,2.0,18.0,,,1.0,3.0,,95.0
2,"Smith, Zac",2,1,6,8,,,19.0,1.0,3.0,1.0,2.0,1.0,2.0,,,7.0,4.0,,,2.0,,,85.0
25,"Stanley, Danny",12,8,10,22,,,,2.0,1.0,,,4.0,,1.0,,10.0,12.0,1.0,,5.0,,,98.0
24,"Swallow, David",6,4,5,11,1,,,3.0,1.0,1.0,2.0,1.0,,,,5.0,6.0,,1.0,,,1.0,58.0
14,"Warnock, Matthew",7,4,2,9,,,,1.0,4.0,,,3.0,,3.0,,4.0,5.0,1.0,,11.0,1.0,,98.0
4,"Weller, Maverick",8,2,7,15,,,,3.0,6.0,,,1.0,1.0,,,6.0,8.0,,,2.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,95,142,340,13,12.0,25.0,48.0,39.0,44.0,27.0,53.0,22.0,19.0,2.0,133.0,214.0,9.0,15.0,54.0,10.0,9.0,
Opposition,Opposition,241,118,150,391,13,10.0,23.0,57.0,25.0,56.0,27.0,55.0,20.0,22.0,4.0,144.0,246.0,14.0,10.0,47.0,9.0,6.0,
