Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",24y 197d,101 (54-0-47 53.47%),50 (0.50),←,
29,"Beaumont, Simon",23y 272d,57 (32-0-25 56.14%),43 (0.75),←,
21,"Bradley, Craig",35y 323d,310 (187-2-121 60.65%),211 (0.68),←,
20,"Brown, Fraser",29y 24d,165 (95-1-69 57.88%),92 (0.56),←,
16,"Camporeale, Scott",24y 31d,102 (63-0-39 61.76%),92 (0.90),←,
31,"Fletcher, Simon",21y 25d,9 (5-0-4 55.56%),5 (0.56),←,
36,"Hamill, Aaron",22y 22d,66 (31-0-35 46.97%),68 (1.03),←,
9,"Hickmott, Adrian",27y 165d,107 (67-0-40 62.62%),48 (0.45),57 (35-0-22 61.40%),24 (0.42)
33,"Hogg, Matthew",30y 264d,171 (90-3-78 53.51%),42 (0.25),112 (66-1-45 59.38%),38 (0.34)
43,"Koutoufides, Anthony",26y 236d,146 (86-1-59 59.25%),101 (0.69),←,
12,"Lappin, Matthew",23y 206d,78 (40-1-37 51.92%),55 (0.71),23 (12-0-11 52.17%),29 (1.26)
22,"Manton, Glenn",26y 102d,121 (70-0-51 57.85%),33 (0.27),100 (59-0-41 59.00%),29 (0.29)
3,"Massie, Kris",19y 104d,20 (13-0-7 65.00%),9 (0.45),←,
5,"McKay, Andrew",29y 59d,152 (92-1-59 60.86%),23 (0.15),←,
18,"Murphy, Justin",23y 140d,88 (49-0-39 55.68%),85 (0.97),76 (40-0-36 52.63%),76 (1.00)
15,"Nelson, Ben",22y 231d,27 (14-0-13 51.85%),6 (0.22),←,
7,"Ratten, Brett",28y 62d,187 (108-0-79 57.75%),58 (0.31),←,
23,"Rice, Dean",31y 178d,197 (91-1-105 46.45%),82 (0.42),81 (46-0-35 56.79%),39 (0.48)
14,"Sexton, Michael",28y 190d,192 (113-1-78 59.11%),23 (0.12),←,
1,"Silvagni, Stephen",32y 103d,270 (169-1-100 62.78%),182 (0.67),←,
30,"White, Adam",23y 245d,42 (22-0-20 52.38%),21 (0.50),←,
8,"Whitnall, Lance",20y 19d,64 (31-0-33 48.44%),115 (1.80),←,
Totals,Totals,26y 29d,2672 (1522-12-1138 56.96%),1444 (0.54),,
C,"Parkin, David",56y 364d,491 (288-2-201 58.86%),,328 (201-2-125 61.59%),
