Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",31y 256d,228 (105-2-121 46.49%),78 (0.34),←,
17,"Cooney, Adam",28y 222d,209 (102-2-105 49.28%),178 (0.85),←,
8,"Crameri, Stewart",25y 273d,65 (34-1-30 53.08%),114 (1.75),8 (3-0-5 37.50%),18 (2.25)
6,"Dahlhaus, Luke",21y 262d,57 (20-0-37 35.09%),60 (1.05),←,
29,"Dickson, Tory",26y 226d,34 (10-0-24 29.41%),48 (1.41),←,
13,"Giansiracusa, Daniel",32y 60d,257 (115-4-138 45.53%),322 (1.25),←,
16,"Griffen, Ryan",27y 287d,190 (95-1-94 50.26%),123 (0.65),←,
7,"Higgins, Shaun",26y 67d,117 (55-1-61 47.44%),125 (1.07),←,
26,"Hunter, Lachie",19y 148d,16 (6-0-10 37.50%),9 (0.56),←,
39,"Johannisen, Jason",21y 183d,21 (6-0-15 28.57%),3 (0.14),←,
19,"Jones, Liam",23y 75d,63 (25-0-38 39.68%),64 (1.02),←,
21,"Liberatore, Tom",21y 359d,63 (21-0-42 33.33%),14 (0.22),←,
11,"Macrae, Jack",19y 280d,21 (7-0-14 33.33%),8 (0.38),←,
27,"Minson, Will",29y 29d,166 (80-1-85 48.49%),74 (0.45),←,
38,"Morris, Dale",31y 132d,179 (96-2-81 54.19%),3 (0.02),←,
2,"Murphy, Robert",31y 335d,257 (111-4-142 43.97%),170 (0.66),←,
42,"Picken, Liam",27y 282d,115 (51-0-64 44.35%),31 (0.27),←,
18,"Roberts, Fletcher",20y 341d,3 (1-0-2 33.33%),,←,
9,"Stringer, Jake",20y 15d,18 (6-0-12 33.33%),16 (0.89),←,
15,"Tutt, Jason",22y 360d,21 (7-0-14 33.33%),16 (0.76),←,
12,"Williams, Tom",27y 297d,83 (43-1-39 52.41%),11 (0.13),←,
10,"Wood, Easton",24y 248d,55 (24-0-31 43.64%),6 (0.11),←,
Totals,Totals,25y 215d,2238 (1020-19-1199 45.58%),1473 (0.66),,
C,"McCartney, Brendan",53y 199d,52 (16-0-36 30.77%),,←,
