West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Allen, Oscar",8,6,2,10,4,3.0,,1.0,,,,3.0,,,,2.0,7.0,2.0,6.0,,,,84.0
37,"Barrass, Tom",6,7,3,9,,,,,1.0,,,,,,,3.0,6.0,2.0,,5.0,,,94.0
10 ↓,"Brockman, Tyler",3,1,2,5,,,,1.0,,3.0,1.0,1.0,1.0,,,3.0,3.0,,,2.0,,1.0,49.0
18,"Chesser, Campbell",4,,7,11,,1.0,,3.0,2.0,2.0,1.0,3.0,,1.0,,3.0,9.0,,,1.0,,,79.0
28,"Cole, Tom",7,5,5,12,,,,1.0,1.0,,1.0,,,,,3.0,9.0,,,2.0,,,84.0
15,"Cripps, Jamie",10,6,6,16,,1.0,,3.0,,3.0,2.0,3.0,,,,5.0,11.0,,2.0,1.0,,1.0,89.0
27,"Darling, Jack",6,6,5,11,1,1.0,5.0,2.0,,3.0,1.0,3.0,,1.0,,5.0,8.0,,2.0,2.0,1.0,,89.0
14,"Duggan, Liam",13,6,7,20,,,,1.0,1.0,6.0,1.0,2.0,,,,6.0,14.0,1.0,1.0,3.0,,2.0,88.0
7,"Ginbey, Reuben",9,3,5,14,,,,,1.0,2.0,1.0,,,,,6.0,9.0,,,1.0,,,88.0
19,"Hough, Brady",8,3,6,14,,,,2.0,2.0,1.0,2.0,4.0,,1.0,,3.0,11.0,,,1.0,,,76.0
5,"Hunt, Jayden",7,3,5,12,,,,4.0,3.0,1.0,2.0,1.0,1.0,,,6.0,5.0,,,1.0,,,82.0
44,"Hutchinson, Jack",3,1,5,8,,,,10.0,,1.0,1.0,1.0,2.0,,,4.0,5.0,,,2.0,,,68.0
31,"Jones, Jamaine",5,5,4,9,,,,3.0,,2.0,,2.0,,1.0,,3.0,6.0,,,1.0,,,78.0
11,"Kelly, Tim",13,3,10,23,,,,4.0,2.0,4.0,7.0,5.0,2.0,2.0,,12.0,12.0,,,,1.0,,79.0
20,"McGovern, Jeremy",11,6,4,15,,,,,5.0,3.0,,,1.0,,,6.0,5.0,3.0,,5.0,,,82.0
9,"Reid, Harley",9,1,7,16,,,,7.0,2.0,4.0,4.0,4.0,2.0,1.0,,9.0,7.0,,,1.0,3.0,,86.0
35,"Rotham, Josh",7,2,,7,,,,,3.0,,,1.0,,,,,7.0,,,5.0,,,88.0
1,"Ryan, Liam",10,4,3,13,1,,,2.0,1.0,3.0,5.0,3.0,2.0,2.0,,6.0,6.0,,,1.0,,,77.0
2,"Waterman, Jake",7,6,4,11,2,1.0,,,1.0,1.0,,1.0,1.0,,,4.0,7.0,,3.0,,,1.0,94.0
32,"Williams, Bailey",5,1,5,10,,,28.0,1.0,,2.0,1.0,,,,,2.0,7.0,,,1.0,,,77.0
34 ↑,"Williams, Jack",1,1,,1,,1.0,1.0,1.0,,,1.0,,,,,2.0,,1.0,1.0,1.0,,,19.0
23,"Witherden, Alex",7,3,5,12,,,,2.0,4.0,2.0,,5.0,,3.0,,4.0,6.0,1.0,,2.0,1.0,1.0,81.0
6,"Yeo, Elliot",10,3,11,21,,,,6.0,1.0,6.0,4.0,1.0,,,,7.0,14.0,,,1.0,,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,82,111,280,8,10.0,34.0,54.0,30.0,49.0,35.0,43.0,12.0,12.0,,104.0,174.0,10.0,15.0,39.0,6.0,6.0,
Opposition,Opposition,237,131,119,356,17,10.0,28.0,56.0,41.0,49.0,30.0,54.0,12.0,12.0,6.0,129.0,221.0,14.0,21.0,36.0,9.0,10.0,
