Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",17,9,1,18,1,2.0,,3.0,3.0,2.0,,2.0,,,1.0,4.0,13.0,,2.0,6.0,,,96.0
16,"Brown, Leigh",6,4,4,10,,,1.0,1.0,1.0,,,1.0,,,,3.0,7.0,1.0,,3.0,,1.0,91.0
43,"Campbell, Matt",5,,4,9,,,,3.0,,3.0,,,2.0,,,5.0,3.0,,,1.0,,,67.0
27,"Edwards, Aaron",8,5,1,9,,1.0,,,1.0,1.0,,1.0,1.0,,,5.0,4.0,2.0,2.0,,,,89.0
24,"Firrito, Michael",10,6,6,16,,,,,4.0,2.0,,4.0,1.0,3.0,,6.0,9.0,1.0,,4.0,1.0,,90.0
6,"Grant, Shannon",9,4,4,13,,2.0,,1.0,,3.0,1.0,,1.0,,,6.0,8.0,,1.0,1.0,,2.0,84.0
15,"Green, Kasey",5,3,2,7,,,,5.0,,3.0,,3.0,,2.0,,3.0,4.0,1.0,,1.0,3.0,,86.0
31,"Hale, David",9,5,3,12,1,1.0,7.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,7.0,,1.0,1.0,,,59.0
4,"Harris, Daniel",6,4,12,18,,,,3.0,2.0,2.0,8.0,3.0,,3.0,,11.0,7.0,,,,,,63.0
29,"Harvey, Brent",14,4,12,26,,,,5.0,1.0,4.0,,2.0,2.0,1.0,,6.0,19.0,,,2.0,6.0,2.0,86.0
21,"Jones, Corey",13,7,3,16,4,1.0,,2.0,,5.0,,1.0,,,3.0,5.0,11.0,2.0,2.0,3.0,,1.0,85.0
25,"Lower, Ed",7,3,9,16,1,1.0,,2.0,,3.0,3.0,,,,,7.0,9.0,,,4.0,,,72.0
1,"McIntosh, Hamish",4,4,3,7,1,,15.0,,1.0,,,2.0,,1.0,,3.0,3.0,1.0,1.0,1.0,,,81.0
20,"Petrie, Drew",6,4,3,9,,,,4.0,2.0,,,2.0,2.0,,,5.0,5.0,1.0,,13.0,2.0,,100.0
30,"Pratt, Daniel",18,9,6,24,,,,1.0,6.0,2.0,1.0,1.0,1.0,,,4.0,19.0,,,6.0,9.0,,88.0
3,"Rawlings, Brady",7,4,15,22,,,,4.0,,2.0,1.0,3.0,1.0,,,7.0,15.0,,,,,1.0,96.0
7,"Simpson, Adam",11,5,9,20,1,,2.0,4.0,2.0,5.0,2.0,3.0,1.0,1.0,,6.0,14.0,1.0,1.0,1.0,,,84.0
9,"Sinclair, Jess",12,6,9,21,1,,,3.0,3.0,2.0,5.0,,,,,6.0,15.0,,1.0,2.0,,,73.0
10,"Smith, Jesse",9,1,2,11,,,,2.0,2.0,3.0,,2.0,1.0,2.0,,2.0,10.0,,,2.0,2.0,1.0,83.0
19,"Swallow, Andrew",11,9,6,17,1,,,7.0,3.0,1.0,2.0,2.0,1.0,1.0,,7.0,12.0,1.0,,3.0,2.0,,62.0
12,"Thomas, Lindsay",7,4,2,9,,3.0,,2.0,1.0,3.0,1.0,1.0,1.0,,,5.0,4.0,,2.0,2.0,1.0,,73.0
36,"Watt, Shannon",5,4,5,10,,,,2.0,4.0,1.0,,,,,,3.0,7.0,,,6.0,,1.0,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,104,121,320,11,14.0,25.0,58.0,37.0,49.0,25.0,34.0,16.0,15.0,4.0,112.0,205.0,11.0,13.0,62.0,26.0,9.0,
Opposition,Opposition,195,97,136,331,8,10.0,34.0,52.0,35.0,51.0,39.0,46.0,15.0,16.0,2.0,116.0,213.0,9.0,11.0,50.0,14.0,7.0,
