Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",28y 138d,120 (65-2-53 55.00%),9 (0.08),←,
29,"Bolton, Shai",20y 218d,19 (13-0-6 68.42%),14 (0.74),←,
35,"Broad, Nathan",26y 90d,45 (35-0-10 77.78%),1 (0.02),←,
11,"Castagna, Jason",23y 2d,67 (45-0-22 67.16%),73 (1.09),←,
41,"Chol, Mabior",22y 166d,5 (3-0-2 60.00%),6 (1.20),←,
9,"Cotchin, Trent",29y 98d,228 (122-2-104 53.95%),125 (0.55),←,
10,"Edwards, Shane",30y 262d,246 (123-5-118 51.02%),157 (0.64),←,
43,"Eggmolesse-Smith, Derek",21y 71d,2 (2-0-0 100.00%),,←,
5,"Ellis, Brandon",25y 345d,167 (100-1-66 60.18%),56 (0.34),←,
2,"Grimes, Dylan",27y 363d,142 (89-0-53 62.68%),3 (0.02),←,
14,"Houli, Bachar",31y 63d,198 (106-3-89 54.29%),42 (0.21),172 (96-2-74 56.40%),33 (0.19)
23,"Lambert, Kane",27y 230d,86 (57-0-29 66.28%),53 (0.62),←,
19,"Lynch, Tom",26y 256d,147 (47-1-99 32.31%),291 (1.98),16 (10-0-6 62.50%),37 (2.31)
4,"Martin, Dustin",28y 18d,216 (118-2-96 55.09%),231 (1.07),←,
33,"McIntosh, Kamdyn",25y 102d,90 (60-0-30 66.67%),26 (0.29),←,
3,"Prestia, Dion",26y 275d,146 (64-0-82 43.84%),48 (0.33),51 (38-0-13 74.51%),18 (0.35)
8,"Riewoldt, Jack",30y 256d,253 (127-4-122 50.99%),611 (2.42),←,
17,"Rioli, Daniel",22y 89d,68 (42-0-26 61.76%),62 (0.91),←,
15,"Short, Jayden",23y 171d,62 (39-0-23 62.90%),19 (0.31),←,
47,"Soldo, Ivan",23y 91d,14 (9-0-5 64.29%),2 (0.14),←,
44,"Stack, Sydney",19y 77d,14 (9-0-5 64.29%),9 (0.64),←,
1,"Vlastuin, Nick",25y 86d,132 (82-0-50 62.12%),26 (0.20),←,
Totals,Totals,25y 257d,2467 (1357-20-1090 55.01%),1864 (0.76),,
C,"Hardwick, Damien",46y 330d,222 (121-2-99 54.95%),,←,
