Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
3,"Adams, Taylor",30y 318d,222 (110-2-110 50.00%),85 (0.38),16 (11-0-5 68.75%),9 (0.56)
22,"Blakey, Nick",24y 158d,122 (67-1-54 55.33%),37 (0.30),←,
7,"Cunningham, Harry",30y 241d,202 (121-1-80 60.15%),52 (0.26),←,
13,"Florent, Oliver",26y 12d,162 (90-1-71 55.86%),46 (0.28),←,
42,"Fox, Robbie",31y 109d,101 (52-1-48 51.98%),14 (0.14),←,
10,"Francis, Aaron",26y 359d,73 (33-2-38 46.58%),13 (0.18),19 (9-1-9 50.00%),1 (0.05)
4,"Grundy, Brodie",30y 110d,214 (113-2-99 53.27%),72 (0.34),20 (14-0-6 70.00%),2 (0.10)
21,"Gulden, Errol",22y 16d,87 (56-1-30 64.94%),66 (0.76),←,
9,"Hayward, Will",25y 282d,157 (88-1-68 56.37%),191 (1.22),←,
5,"Heeney, Isaac",28y 90d,196 (124-1-71 63.52%),251 (1.28),←,
17,"Jordon, James",23y 227d,85 (62-1-22 73.53%),25 (0.29),20 (14-0-6 70.00%),8 (0.40)
19,"Ladhams, Peter",26y 202d,53 (33-0-20 62.26%),27 (0.51),21 (11-0-10 52.38%),6 (0.29)
44,"Lloyd, Jake",30y 318d,243 (149-1-93 61.52%),40 (0.16),←,
30,"McCartin, Tom",24y 217d,127 (73-0-54 57.48%),28 (0.22),←,
6,"McDonald, Logan",22y 121d,64 (42-1-21 66.41%),86 (1.34),←,
2,"McLean, Hayden",25y 196d,73 (41-1-31 56.85%),72 (0.99),←,
14,"Mills, Callum",27y 123d,158 (89-1-68 56.65%),28 (0.18),←,
26,"Parker, Luke",31y 283d,287 (175-2-110 61.32%),202 (0.70),←,
34,"Roberts, Matt",21y 3d,24 (17-0-7 70.83%),3 (0.13),←,
8,"Rowbottom, James",23y 319d,111 (63-1-47 57.21%),32 (0.29),←,
1,"Warner, Chad",23y 76d,80 (50-0-30 62.50%),72 (0.90),←,
37,"Warner, Corey",20y 301d,8 (4-0-4 50.00%),2 (0.25),←,
15,"Wicks, Sam",24y 324d,66 (43-0-23 65.15%),44 (0.67),←,
Totals,Totals,26y 80d,2915 (1695-21-1199 58.15%),1488 (0.51),,
C,"Longmire, John",53y 216d,327 (203-3-121 62.54%),,←,
