Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",25y 353d,83 (34-0-49 40.96%),26 (0.31),←,
14,"Birchall, Grant",19y 132d,27 (13-0-14 48.15%),3 (0.11),←,
20,"Boyle, Tim",23y 132d,16 (7-0-9 43.75%),24 (1.50),←,
30,"Brown, Campbell",23y 285d,84 (33-0-51 39.29%),34 (0.40),←,
39,"Campbell, Robert",25y 7d,65 (29-0-36 44.62%),13 (0.20),←,
9,"Crawford, Shane",32y 273d,278 (134-2-142 48.56%),212 (0.76),←,
24,"Croad, Trent",27y 92d,189 (85-1-103 45.24%),183 (0.97),151 (65-1-85 43.38%),123 (0.81)
23,"Franklin, Lance",20y 130d,45 (17-0-28 37.78%),87 (1.93),←,
27,"Gilham, Stephen",22y 280d,16 (11-0-5 68.75%),,15 (11-0-4 73.33%),
18,"Guerra, Brent",25y 11d,122 (84-0-38 68.85%),88 (0.72),26 (15-0-11 57.69%),5 (0.19)
15,"Hodge, Luke",22y 359d,99 (41-0-58 41.41%),55 (0.56),←,
8,"Jacobs, Danny",26y 349d,124 (69-1-54 56.05%),29 (0.23),43 (15-0-28 34.88%),6 (0.14)
4,"Ladson, Rick",23y 111d,61 (22-0-39 36.07%),26 (0.43),←,
3,"Lewis, Jordan",21y 46d,50 (20-0-30 40.00%),12 (0.24),←,
22,"McGlynn, Ben",21y 307d,15 (9-0-6 60.00%),10 (0.67),←,
5,"Mitchell, Sam",24y 240d,97 (40-0-57 41.24%),18 (0.19),←,
7,"Osborne, Michael",24y 315d,72 (25-0-47 34.72%),22 (0.31),←,
2,"Roughead, Jarryd",20y 137d,45 (19-0-26 42.22%),26 (0.58),←,
12,"Sewell, Brad",23y 127d,51 (18-0-33 35.29%),4 (0.08),←,
11,"Smith, Joel",30y 37d,208 (94-1-113 45.43%),88 (0.42),150 (65-1-84 43.67%),37 (0.25)
13,"Taylor, Simon",24y 295d,35 (13-0-22 37.14%),9 (0.26),←,
45,"Young, Clinton",21y 113d,31 (14-0-17 45.16%),7 (0.23),←,
Totals,Totals,24y 55d,1813 (831-5-977 45.84%),976 (0.54),,
C,"Clarkson, Alastair",39y 43d,55 (21-0-34 38.18%),,←,
