Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Adams, Taylor",7,3,13,20,1,,,4.0,,1.0,3.0,2.0,1.0,,,4.0,17.0,,,1.0,,1.0,69.0
36,"Amartey, Joel",4,4,2,6,1,,1.0,1.0,,2.0,,1.0,,,,5.0,2.0,2.0,1.0,2.0,,1.0,69.0
22,"Blakey, Nick",16,4,2,18,,,,,6.0,,,3.0,,1.0,,4.0,7.0,1.0,,7.0,,,81.0
16,"Campbell, Braeden",8,3,5,13,,,,2.0,2.0,1.0,4.0,1.0,1.0,,,6.0,8.0,,,1.0,,,83.0
7,"Cunningham, Harry",6,3,4,10,,,,,3.0,1.0,,4.0,,3.0,,1.0,7.0,,,,,,84.0
13,"Florent, Oliver",16,6,6,22,,,,3.0,7.0,3.0,3.0,6.0,,2.0,,7.0,12.0,,,2.0,1.0,,86.0
42,"Fox, Robbie",13,10,13,26,,,,4.0,2.0,3.0,,2.0,,,,8.0,19.0,,1.0,4.0,1.0,,95.0
4,"Grundy, Brodie",8,3,5,13,,,29.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,,11.0,2.0,1.0,,,,,79.0
21,"Gulden, Errol",19,7,8,27,1,,,4.0,2.0,7.0,2.0,6.0,,1.0,2.0,8.0,20.0,,,,,1.0,92.0
9,"Hayward, Will",11,6,6,17,2,3.0,,1.0,,2.0,,1.0,2.0,,,6.0,11.0,,1.0,1.0,,1.0,86.0
5,"Heeney, Isaac",8,3,11,19,,2.0,,6.0,2.0,1.0,6.0,4.0,,1.0,,11.0,8.0,1.0,1.0,1.0,,,82.0
17,"Jordon, James",7,3,9,16,,,,3.0,1.0,3.0,2.0,2.0,1.0,,,5.0,11.0,,,,,,86.0
44,"Lloyd, Jake",8,4,6,14,1,,,,3.0,2.0,1.0,2.0,,,,5.0,10.0,,,2.0,,2.0,88.0
30,"McCartin, Tom",12,6,2,14,,,,1.0,7.0,,,2.0,,1.0,,5.0,6.0,2.0,,2.0,,,100.0
6,"McDonald, Logan",5,4,3,8,1,1.0,,1.0,,2.0,,3.0,,,,4.0,4.0,2.0,2.0,2.0,,,93.0
2,"McLean, Hayden",9,6,2,11,1,1.0,9.0,3.0,,1.0,2.0,3.0,1.0,3.0,,6.0,6.0,2.0,2.0,2.0,,,77.0
43,"Melican, Lewis",5,3,2,7,,,,4.0,2.0,,,1.0,1.0,,,4.0,3.0,,,6.0,,,79.0
11,"Papley, Tom",3,1,4,7,,1.0,,1.0,,2.0,1.0,1.0,,1.0,,2.0,5.0,,,1.0,,,34.0
26,"Parker, Luke",9,3,7,16,1,,,2.0,1.0,4.0,1.0,3.0,2.0,1.0,,4.0,12.0,,,2.0,,,76.0
24 ↓,"Rampe, Dane",4,2,2,6,,,,1.0,1.0,1.0,,,1.0,,,1.0,4.0,,,1.0,,,36.0
34,"Roberts, Matt",16,8,7,23,,,,4.0,4.0,3.0,2.0,1.0,,,,6.0,14.0,,,,,,82.0
1,"Warner, Chad",12,6,8,20,1,2.0,,1.0,,6.0,1.0,4.0,,1.0,,3.0,18.0,1.0,2.0,,4.0,3.0,84.0
37 ↑,"Warner, Corey",6,,7,13,1,,,1.0,,2.0,,2.0,,,,3.0,10.0,,,,1.0,1.0,58.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,98,134,346,11,11.0,39.0,48.0,44.0,48.0,34.0,57.0,11.0,16.0,2.0,119.0,216.0,12.0,10.0,37.0,7.0,10.0,
Opposition,Opposition,233,116,110,343,11,13.0,32.0,45.0,36.0,56.0,44.0,53.0,16.0,11.0,4.0,121.0,214.0,9.0,9.0,34.0,1.0,6.0,
