Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",3,3,5,8,2,,9.0,,,,,,,3.0,,,,,,,,,
51,"Berbakov, Peter",5,1,4,9,,,,2.0,,,,,1.0,1.0,,,,,,,,,
14,"Calthorpe, David",7,,3,10,,,,1.0,,,,,1.0,,,,,,,,,,
36,"Cummings, Scott",9,5,2,11,6,3.0,,1.0,,,,,4.0,2.0,,,,,,,,,
7,"Daniher, Chris",13,4,6,19,,,,4.0,,,,,2.0,1.0,,,,,,,,,
38,"Denham, Sean",7,,7,14,,,,2.0,,,,,,1.0,,,,,,,,,
22,"Doolan, Ben",13,4,4,17,,,,2.0,,,,,1.0,,,,,,,,,,
31,"Fletcher, Dustin",5,4,2,7,,,,,,,,,1.0,1.0,,,,,,,,,
39,"Hardwick, Damien",15,6,7,22,,,,2.0,,,,,4.0,3.0,,,,,,,,,
1,"Harvey, Mark",15,8,5,20,,,,1.0,,,,,2.0,,,,,,,,,,
11,"Hills, Paul",1,,5,6,,,,,,,,,1.0,,,,,,,,,,
5,"Hird, James",9,11,7,16,1,1.0,,1.0,,,,,1.0,2.0,2.0,,,,,,,,
13,"Long, Michael",7,1,4,11,1,,,2.0,,,,,2.0,2.0,,,,,,,,,
24,"Misiti, Joe",21,3,9,30,1,1.0,,1.0,,,,,2.0,1.0,3.0,,,,,,,,
3,"OConnor, Ryan",7,2,10,17,2,,1.0,1.0,,,,,3.0,3.0,,,,,,,,,
10,"ODonnell, Gary",8,3,13,21,1,,,3.0,,,,,1.0,1.0,,,,,,,,,
15,"Prior, Michael",19,4,,19,1,,,1.0,,,,,,,,,,,,,,,
19,"Somerville, Peter",4,4,6,10,1,,10.0,1.0,,,,,3.0,,,,,,,,,,
12,"Symons, Michael",5,1,4,9,2,,,2.0,,,,,1.0,1.0,,,,,,,,,
26,"Thompson, Mark",9,5,5,14,,,,1.0,,,,,2.0,2.0,,,,,,,,,
4,"Wanganeen, Gavin",9,6,5,14,1,,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,75,113,304,19,8.0,20.0,29.0,,,,,33.0,24.0,5.0,,,,,,,,
Opposition,Opposition,192,77,69,261,15,14.0,16.0,37.0,,,,,24.0,33.0,1.0,,,,,,,,
