Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",25y 107d,134 (84-0-50 62.69%),124 (0.93),11 (0-0-11 0.00%),4 (0.36)
7,"Black, Heath",22y 19d,60 (16-0-44 26.67%),31 (0.52),←,
9,"Carr, Matthew",22y 169d,39 (7-1-31 19.23%),5 (0.13),11 (0-0-11 0.00%),3 (0.27)
10,"Cook, Troy",24y 308d,77 (32-0-45 41.56%),29 (0.38),34 (8-0-26 23.53%),18 (0.53)
38,"Cunningham, Ben",19y 206d,4 (0-0-4 0.00%),2 (0.50),←,
31,"Eastaugh, Simon",28y 4d,19 (8-0-11 42.11%),1 (0.05),2 (0-0-2 0.00%),
18,"Fewster, Brendon",27y 163d,60 (24-0-36 40.00%),41 (0.68),27 (8-0-19 29.63%),14 (0.52)
2,"Fletcher, Adrian",31y 249d,221 (89-2-130 40.72%),95 (0.43),69 (18-0-51 26.09%),22 (0.32)
4,"Hasleby, Paul",20y 4d,33 (8-0-25 24.24%),25 (0.76),←,
11,"Kickett, Dale",33y 43d,168 (65-0-103 38.69%),61 (0.36),122 (42-0-80 34.43%),21 (0.17)
20,"Longmuir, Justin",20y 146d,25 (4-0-21 16.00%),15 (0.60),←,
21,"Longmuir, Troy",22y 22d,40 (11-0-29 27.50%),13 (0.32),23 (6-0-17 26.09%),10 (0.43)
8,"McManus, Shaun",25y 127d,91 (26-0-65 28.57%),50 (0.55),←,
17,"McPhee, Adam",18y 253d,4 (0-0-4 0.00%),1 (0.25),←,
6,"Modra, Tony",32y 107d,163 (66-1-96 40.80%),585 (3.59),45 (11-0-34 24.44%),145 (3.22)
23,"Parker, Shane",28y 118d,118 (37-0-81 31.36%),8 (0.07),←,
29,"Pavlich, Matthew",19y 167d,30 (6-0-24 20.00%),28 (0.93),←,
36,"Prescott, Ashley",28y 278d,126 (55-1-70 44.05%),19 (0.15),36 (8-0-28 22.22%),4 (0.11)
27,"Schell, Daniel",21y 147d,12 (1-0-11 8.33%),5 (0.42),←,
33,"Shipp, Andrew",21y 341d,32 (7-0-25 21.88%),18 (0.56),←,
19,"Walker, James",22y 152d,43 (10-0-33 23.26%),4 (0.09),←,
24,"Wira, Brad",29y 92d,90 (36-1-53 40.56%),15 (0.17),29 (6-0-23 20.69%),11 (0.38)
Totals,Totals,24y 279d,1589 (592-6-991 37.26%),1175 (0.74),,
C,"Allan, Ben",32y 244d,3 (0-0-3 0.00%),,←,
