Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",29y 20d,140 (82-1-57 58.93%),51 (0.36),←,
17,"Arceri, Mark",26y 198d,74 (34-0-40 45.95%),110 (1.49),4 (1-0-3 25.00%),8 (2.00)
37,"Bassett, Adrian",24y 61d,18 (10-0-8 55.56%),7 (0.39),←,
21,"Bradley, Craig",27y 200d,121 (74-1-46 61.57%),90 (0.74),←,
35,"Dean, Peter",26y 63d,113 (72-1-40 64.16%),15 (0.13),←,
3,"Dennis, Richard",24y 284d,55 (38-0-17 69.09%),38 (0.69),←,
6,"Dorotich, Jon",29y 14d,95 (56-1-38 59.47%),77 (0.81),←,
9,"Edgar, Stephen",24y 99d,13 (5-0-8 38.46%),1 (0.08),←,
2,"Fotia, Dominic",21y 153d,12 (6-0-6 50.00%),2 (0.17),←,
13,"Hanna, Mil",25y 36d,72 (37-1-34 52.08%),34 (0.47),←,
25,"Herman, Ian",25y 212d,48 (27-1-20 57.29%),39 (0.81),←,
28,"Kernahan, David",25y 304d,33 (16-0-17 48.48%),8 (0.24),←,
4,"Kernahan, Stephen",27y 252d,123 (75-1-47 61.38%),332 (2.70),←,
44,"Madden, Justin",29y 345d,211 (131-1-79 62.32%),143 (0.68),166 (101-1-64 61.14%),123 (0.74)
23,"Meldrum, Paul",30y 240d,146 (94-1-51 64.73%),136 (0.93),←,
29,"Minton-Connell, Simon",22y 15d,10 (5-0-5 50.00%),28 (2.80),←,
7,"Ratten, Brett",19y 304d,8 (3-0-5 37.50%),2 (0.25),←,
36,"Rieniets, Tim",25y 27d,19 (10-0-9 52.63%),4 (0.21),←,
38,"Robertson, Shane",27y 135d,80 (50-1-29 63.13%),23 (0.29),←,
1,"Silvagni, Stephen",23y 345d,103 (65-0-38 63.11%),62 (0.60),←,
Totals,Totals,25y 293d,1494 (890-10-594 59.57%),1202 (0.80),,
C,"Parkin, David",48y 241d,290 (169-1-120 58.45%),,127 (82-1-44 64.96%),
