Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
8,"Anderson, Dean",22y 270d,26 (23-0-3 88.46%),26 (1.00),←,
7,"Ayres, Gary",29y 212d,199 (151-1-47 76.13%),42 (0.21),←,
23,"Brereton, Dermott",25y 252d,153 (118-1-34 77.45%),343 (2.24),←,
4,"Collins, Andrew",25y 3d,58 (48-0-10 82.76%),13 (0.22),←,
3,"Condon, Anthony",22y 143d,34 (28-0-6 82.35%),12 (0.35),←,
32,"Cooper, Paul",22y 22d,2 (2-0-0 100.00%),,←,
14,"Dear, Greg",27y 11d,102 (84-0-18 82.35%),17 (0.17),←,
13,"Dear, Paul",23y 121d,19 (15-0-4 78.95%),10 (0.53),←,
9,"DiPierdomenico, Robert",31y 358d,227 (163-0-64 71.81%),126 (0.56),←,
19,"Dunstall, Jason",25y 257d,114 (94-0-20 82.46%),505 (4.43),←,
33,"Hudson, Paul",19y 282d,3 (3-0-0 100.00%),,←,
1,"Jencke, Ray",24y 34d,58 (45-0-13 77.59%),13 (0.22),←,
34,"Kennedy, John",30y 157d,224 (157-1-66 70.31%),193 (0.86),←,
12,"Lawrence, Stephen",21y 6d,9 (8-0-1 88.89%),5 (0.56),←,
15,"Morris, Russell",27y 331d,88 (68-1-19 77.84%),50 (0.57),←,
35,"Morrissey, James",25y 206d,45 (38-0-7 84.44%),41 (0.91),←,
44,"Platten, John",27y 42d,98 (80-0-18 81.63%),105 (1.07),←,
18,"Pritchard, Darrin",24y 38d,61 (51-0-10 83.61%),27 (0.44),←,
30,"Schwab, Peter",29y 218d,161 (123-1-37 76.71%),37 (0.23),←,
17,"Tuck, Michael",36y 308d,388 (275-1-112 71.01%),314 (0.81),←,
Totals,Totals,26y 36d,2069 (1574-6-489 76.08%),1879 (0.91),,
C,"Jeans, Allan",56y 219d,536 (342-2-192 63.99%),,203 (149-1-53 73.65%),
