Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",27y 261d,69 (39-1-29 57.25%),6 (0.09),51 (32-1-18 63.73%),2 (0.04)
7,"Burgoyne, Peter",25y 59d,113 (59-2-52 53.10%),129 (1.14),←,
8,"Burgoyne, Shaun",20y 159d,18 (15-0-3 83.33%),25 (1.39),←,
25,"Cassisi, Domenic",20y 188d,7 (6-0-1 85.71%),,←,
26,"Cochrane, Stuart",24y 252d,51 (23-0-28 45.10%),11 (0.22),1 (0-0-1 0.00%),
35,"Cornes, Chad",23y 137d,77 (45-1-31 59.09%),77 (1.00),←,
18,"Cornes, Kane",20y 83d,23 (15-0-8 65.22%),6 (0.26),←,
17,"Dew, Stuart",23y 223d,100 (54-2-44 55.00%),155 (1.55),←,
10,"Francou, Josh",28y 234d,132 (70-3-59 54.17%),65 (0.49),←,
34,"Guerra, Brent",20y 304d,52 (36-0-16 69.23%),34 (0.65),←,
11,"Hardwick, Damien",30y 223d,174 (116-1-57 66.95%),13 (0.07),21 (15-0-6 71.43%),
5,"Lade, Brendon",26y 262d,82 (40-2-40 50.00%),56 (0.68),←,
3,"Montgomery, Brett",29y 301d,131 (81-2-48 62.60%),86 (0.66),71 (41-1-29 58.45%),32 (0.45)
14,"Paxman, Stephen",32y 115d,216 (79-2-135 37.04%),35 (0.16),114 (57-2-55 50.88%),17 (0.15)
15,"Pickett, Byron",25y 230d,121 (74-0-47 61.16%),81 (0.67),1 (0-0-1 0.00%),
1,"Primus, Matthew",28y 76d,130 (60-2-68 46.92%),60 (0.46),110 (59-2-49 54.55%),55 (0.50)
31,"Salopek, Steven",17y 281d,1 (0-0-1 0.00%),2 (2.00),←,
36,"Stevens, Nick",23y 85d,105 (57-2-46 55.24%),68 (0.65),←,
28,"Thurstans, Toby",22y 227d,1 (0-0-1 0.00%),,←,
16,"Tredrea, Warren",24y 95d,108 (59-1-48 55.09%),207 (1.92),←,
2,"Wakelin, Darryl",28y 230d,160 (84-1-75 52.81%),11 (0.07),45 (31-0-14 68.89%),3 (0.07)
4,"Wanganeen, Gavin",29y 284d,233 (132-5-96 57.73%),149 (0.64),106 (59-2-45 56.60%),86 (0.81)
Totals,Totals,25y 80d,2104 (1144-27-933 54.37%),1276 (0.61),,
C,"Williams, Mark",44y 220d,94 (53-1-40 56.91%),,←,
