Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",26y 203d,81 (48-2-31 60.49%),94 (1.16),←,
16,"Barnard, Paul",25y 106d,35 (17-0-18 48.57%),7 (0.20),24 (14-0-10 58.33%),3 (0.13)
20,"Berbakov, Peter",24y 281d,33 (18-1-14 56.06%),10 (0.30),←,
8,"Bewick, Darren",30y 282d,182 (109-1-72 60.16%),279 (1.53),←,
32,"Blumfield, Justin",20y 187d,34 (17-0-17 50.00%),15 (0.44),←,
14,"Calthorpe, David",24y 286d,79 (45-2-32 58.23%),48 (0.61),←,
33,"Caracella, Blake",21y 76d,26 (12-0-14 46.15%),34 (1.31),←,
38,"Denham, Sean",29y 31d,165 (91-4-70 56.36%),64 (0.39),121 (67-4-50 57.02%),43 (0.36)
36,"Eastaugh, Simon",24y 352d,6 (4-0-2 66.67%),,←,
31,"Fletcher, Dustin",23y 23d,100 (59-3-38 60.50%),34 (0.34),←,
30,"Fraser, Mark",27y 115d,78 (41-2-35 53.85%),37 (0.47),33 (15-2-16 48.48%),14 (0.42)
11,"Hardwick, Damien",25y 285d,75 (41-1-33 55.33%),12 (0.16),←,
5,"Hird, James",25y 115d,99 (58-4-37 60.61%),170 (1.72),←,
18,"Lloyd, Matthew",20y 44d,46 (21-1-24 46.74%),111 (2.41),←,
25,"Lucas, Scott",20y 151d,46 (23-0-23 50.00%),57 (1.24),←,
2,"Mercuri, Mark",24y 98d,98 (60-3-35 62.76%),138 (1.41),←,
24,"Misiti, Joe",23y 202d,110 (61-4-45 57.27%),44 (0.40),←,
47,"Olarenshaw, Ricky",25y 118d,67 (37-1-29 55.97%),12 (0.18),←,
15,"Prior, Michael",24y 266d,53 (26-1-26 50.00%),17 (0.32),←,
1,"Ukovic, Andrew",19y 188d,11 (5-0-6 45.45%),4 (0.36),←,
21,"Wallis, Dean",28y 276d,87 (49-1-37 56.90%),29 (0.33),←,
6,"Wellman, Sean",23y 252d,75 (32-2-41 44.00%),12 (0.16),41 (19-1-21 47.56%),3 (0.07)
Totals,Totals,24y 196d,1586 (874-33-679 55.11%),1228 (0.77),,
C,"Sheedy, Kevin",50y 157d,410 (256-5-149 63.05%),,←,
