Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
36,"Blanck, James",22y 258d,21 (8-0-13 38.10%),,←,
22,"Breust, Luke",32y 267d,278 (169-2-107 61.15%),523 (1.88),←,
12,"Day, Will",22y 61d,51 (15-0-36 29.41%),8 (0.16),←,
15,"Hardwick, Blake",26y 181d,144 (62-2-80 43.75%),8 (0.06),←,
4,"Impey, Jarman",28y 27d,169 (79-0-90 46.75%),61 (0.36),94 (39-0-55 41.49%),27 (0.29)
23,"Koschitzke, Jacob",23y 25d,45 (15-2-28 35.56%),52 (1.16),←,
2,"Lewis, Mitch",24y 295d,65 (24-2-39 38.46%),119 (1.83),←,
31,"Macdonald, Connor",20y 204d,38 (13-0-25 34.21%),19 (0.50),←,
28,"Mackenzie, Cam",19y 196d,14 (5-0-9 35.71%),3 (0.21),←,
32,"Maginness, Finn",22y 163d,29 (10-0-19 34.48%),4 (0.14),←,
40,"Mitchell, Seamus",21y 33d,14 (4-0-10 28.57%),,←,
13,"Moore, Dylan",24y 1d,72 (23-1-48 32.64%),71 (0.99),←,
1,"Morrison, Harry",24y 266d,88 (35-1-52 40.34%),23 (0.26),←,
11,"Nash, Conor",25y 8d,70 (28-1-41 40.71%),16 (0.23),←,
3,"Newcombe, Jai",22y 3d,49 (17-2-30 36.73%),19 (0.39),←,
7,"Reeves, Ned",24y 278d,35 (13-1-21 38.57%),10 (0.29),←,
46,"Ryan, Brandon",25y 271d,2 (1-0-1 50.00%),4 (2.00),←,
14,"Scrimshaw, Jack",24y 335d,80 (27-1-52 34.38%),10 (0.13),76 (27-1-48 36.18%),10 (0.13)
6,"Sicily, James",28y 211d,131 (64-1-66 49.24%),61 (0.47),←,
25,"Ward, Josh",19y 353d,27 (10-0-17 37.04%),4 (0.15),←,
37,"Weddle, Josh",19y 72d,14 (5-0-9 35.71%),4 (0.29),←,
20,"Wingard, Chad",30y 7d,217 (100-2-115 46.54%),300 (1.38),70 (24-1-45 35.00%),68 (0.97)
5,"Worpel, James",24y 193d,99 (38-2-59 39.39%),37 (0.37),←,
Totals,Totals,24y 82d,1752 (765-20-967 43.66%),1356 (0.77),,
C,"Mitchell, Sam",40y 297d,42 (14-0-28 33.33%),,←,
