St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
43,"Attard, Jayden",21y 144d,21 (9-0-12 42.86%),2 (0.10),16 (8-0-8 50.00%),1 (0.06)
10,"Baker, Steven",27y 60d,148 (69-1-78 46.96%),32 (0.22),←,
14,"Ball, Luke",23y 57d,100 (60-0-40 60.00%),47 (0.47),←,
22,"Birss, Shane",24y 132d,58 (20-2-36 36.21%),24 (0.41),7 (3-0-4 42.86%),4 (0.57)
27,"Blake, Jason",26y 128d,107 (52-1-54 49.07%),24 (0.22),←,
3,"Clarke, Xavier",23y 296d,91 (49-1-41 54.40%),39 (0.43),←,
26,"Dal Santo, Nick",23y 149d,114 (62-1-51 54.82%),57 (0.50),←,
17,"Fiora, Aaron",26y 93d,124 (57-0-67 45.97%),52 (0.42),46 (24-0-22 52.17%),27 (0.59)
6,"Fisher, Leigh",23y 93d,40 (27-0-13 67.50%),3 (0.08),←,
25,"Fisher, Sam",25y 11d,65 (40-0-25 61.54%),4 (0.06),←,
9,"Gehrig, Fraser",31y 140d,249 (131-1-117 52.81%),517 (2.08),134 (68-0-66 50.75%),358 (2.67)
19,"Gilbert, Sam",20y 336d,14 (7-0-7 50.00%),7 (0.50),←,
1,"Gram, Jason",23y 85d,46 (26-0-20 56.52%),17 (0.37),44 (25-0-19 56.82%),17 (0.39)
35,"Harvey, Robert",35y 334d,354 (177-3-174 50.42%),208 (0.59),←,
7,"Hayes, Lenny",27y 188d,162 (70-2-90 43.83%),61 (0.38),←,
8,"Hudghton, Max",30y 322d,200 (90-2-108 45.50%),14 (0.07),←,
23,"Koschitzke, Justin",24y 304d,93 (46-0-47 49.46%),84 (0.90),←,
31,"Maguire, Matt",23y 52d,89 (49-0-40 55.06%),19 (0.21),←,
44,"Milne, Stephen",27y 135d,135 (64-1-70 47.78%),263 (1.95),←,
11,"Montagna, Leigh",23y 261d,67 (40-0-27 59.70%),46 (0.69),←,
12,"Riewoldt, Nick",24y 277d,128 (63-1-64 49.61%),239 (1.87),←,
29,"Rix, Michael",26y 194d,26 (16-0-10 61.54%),3 (0.12),←,
Totals,Totals,25y 239d,2431 (1224-16-1191 50.35%),1762 (0.72),,
C,"Lyon, Ross",40y 255d,16 (8-0-8 50.00%),,←,
