Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
14,"Bartlett, Allan",23y 333d,4 (1-0-3 25.00%),1 (0.25),←,
26,"Bickley, Mark",21y 260d,2 (0-0-2 0.00%),1 (0.50),←,
30,"Fielke, Grantley",29y 34d,21 (6-0-15 28.57%),16 (0.76),5 (2-0-3 40.00%),1 (0.20)
8,"Hocking, Eddie",21y 105d,3 (1-0-2 33.33%),,←,
19,"Hughes, Danny",27y 138d,127 (65-0-62 51.18%),23 (0.18),3 (1-0-2 33.33%),
35,"Jameson, Rod",20y 295d,2 (1-0-1 50.00%),3 (1.50),←,
20,"Klug, John",25y 205d,5 (2-0-3 40.00%),12 (2.40),←,
6,"Lamb, Clayton",26y 294d,1 (0-0-1 0.00%),1 (1.00),←,
13,"Lee, Scott",27y 320d,5 (2-0-3 40.00%),,←,
32,"Lindsay, Bruce",29y 273d,4 (1-0-3 25.00%),,←,
16,"Marshall, David",30y 295d,5 (2-0-3 40.00%),5 (1.00),←,
18,"Maynard, Rodney",24y 212d,5 (2-0-3 40.00%),5 (1.00),←,
10,"McDermott, Chris",27y 168d,5 (2-0-3 40.00%),3 (0.60),←,
11,"McGuinness, Tony",26y 350d,114 (52-2-60 46.49%),113 (0.99),5 (2-0-3 40.00%),5 (1.00)
25,"Mickan, Mark",30y 81d,50 (12-0-38 24.00%),26 (0.52),2 (0-0-2 0.00%),
1,"Negri, Romano",26y 203d,5 (2-0-3 40.00%),,←,
31,"Rowe, Stephen",25y 169d,3 (1-0-2 33.33%),1 (0.33),←,
7,"Smart, Nigel",21y 335d,5 (2-0-3 40.00%),1 (0.20),←,
28,"Smith, Darren",26y 71d,5 (2-0-3 40.00%),8 (1.60),←,
12,"Tregenza, Simon",20y 43d,5 (2-0-3 40.00%),,←,
Totals,Totals,25y 264d,376 (158-2-216 42.02%),219 (0.58),,
C,"Cornes, Graham",43y 21d,5 (2-0-3 40.00%),,←,
