Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",20,11,8,28,,,,4.0,5.0,4.0,,5.0,,1.0,,4.0,23.0,,,3.0,,2.0,78.0
44,"Buckley, Jack",10,5,4,14,,,,3.0,4.0,2.0,,,1.0,,,6.0,8.0,1.0,,7.0,,,83.0
21,"Buntine, Matt",11,5,3,14,,,,1.0,2.0,2.0,,4.0,1.0,2.0,,2.0,12.0,,,3.0,,,81.0
13,"Cumming, Isaac",15,7,3,18,,,,3.0,3.0,1.0,2.0,3.0,2.0,1.0,,5.0,12.0,,,2.0,,,79.0
16,"Daniels, Brent",11,4,6,17,,,,2.0,1.0,2.0,2.0,2.0,1.0,,,2.0,13.0,,,1.0,1.0,1.0,83.0
31,"Finlayson, Jeremy",12,4,1,13,4,2.0,2.0,,,2.0,1.0,,3.0,,,6.0,5.0,1.0,4.0,3.0,,2.0,69.0
4,"Greene, Toby",14,4,4,18,5,1.0,,4.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,8.0,10.0,1.0,3.0,2.0,,1.0,90.0
12,"Green, Tom",8,3,11,19,,,,5.0,,2.0,4.0,4.0,3.0,2.0,,7.0,13.0,,,,1.0,,63.0
19,"Haynes, Nick",13,8,5,18,,,,1.0,5.0,2.0,,5.0,,2.0,,4.0,13.0,1.0,,6.0,,,82.0
37,"Hill, Bobby",9,2,2,11,1,,,3.0,,4.0,,1.0,,,,5.0,4.0,1.0,,,,2.0,68.0
27,"Himmelberg, Harry",12,5,8,20,1,1.0,,2.0,,4.0,,9.0,2.0,4.0,,7.0,12.0,,1.0,4.0,,,92.0
2,"Hopper, Jacob",9,5,23,32,,,,2.0,5.0,2.0,5.0,4.0,3.0,1.0,,19.0,14.0,,,,,,75.0
39,"Idun, Connor",5,5,9,14,,,,4.0,3.0,,,,1.0,,,4.0,10.0,,,2.0,,,83.0
25,"Keeffe, Lachlan",14,10,1,15,,,,4.0,1.0,2.0,,3.0,,1.0,,5.0,7.0,4.0,,9.0,,,94.0
22,"Kelly, Josh",7,,15,22,2,,,3.0,,5.0,,1.0,,,,7.0,14.0,,,,,1.0,86.0
41,"Mumford, Shane",4,3,13,17,,,16.0,6.0,2.0,2.0,8.0,5.0,3.0,4.0,,13.0,5.0,,,9.0,,,85.0
33,"OHalloran, Xavier",8,3,3,11,,,,2.0,2.0,4.0,2.0,3.0,,1.0,,2.0,7.0,,,2.0,,,90.0
26,"Riccardi, Jake",6,3,4,10,1,,,,,1.0,,1.0,,,,6.0,3.0,1.0,1.0,1.0,,,90.0
34,"Shipley, Nick",,,,,,,,,,,,,,,,,,,,,,,
18,"Stone, Conor",7,2,4,11,,,,2.0,2.0,,,1.0,,,,1.0,8.0,,,,,,70.0
14,"Taranto, Tim",19,8,15,34,,,,6.0,1.0,3.0,3.0,11.0,,2.0,1.0,10.0,20.0,,,,,,86.0
15,"Taylor, Sam",7,4,7,14,,,,3.0,3.0,,1.0,2.0,3.0,,,12.0,6.0,1.0,,6.0,,,93.0
8,"Ward, Callan",16,6,21,37,,,,3.0,1.0,3.0,7.0,1.0,1.0,,3.0,15.0,22.0,,,1.0,,1.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,237,107,170,407,14,6.0,18.0,63.0,41.0,48.0,36.0,70.0,27.0,24.0,6.0,150.0,241.0,11.0,9.0,61.0,2.0,10.0,
Opposition,Opposition,212,83,141,353,9,6.0,44.0,61.0,34.0,52.0,32.0,80.0,24.0,27.0,,135.0,202.0,12.0,6.0,39.0,,4.0,
