Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",27y 298d,42 (24-0-18 57.14%),4 (0.10),15 (10-0-5 66.67%),
4,"Ah Chee, Callum",23y 197d,69 (26-0-43 37.68%),28 (0.41),24 (18-0-6 75.00%),4 (0.17)
31,"Andrews, Harris",24y 134d,119 (42-0-77 35.29%),10 (0.08),←,
33,"Bailey, Zac",21y 213d,52 (31-0-21 59.62%),29 (0.56),←,
13,"Berry, Tom",19y 358d,11 (8-0-3 72.73%),2 (0.18),←,
14,"Birchall, Grant",33y 86d,270 (184-1-85 68.33%),34 (0.13),22 (17-0-5 77.27%),
23,"Cameron, Charlie",26y 293d,133 (82-1-50 62.03%),200 (1.50),60 (35-0-25 58.33%),113 (1.88)
3,"Daniher, Joe",27y 51d,114 (43-1-70 38.16%),201 (1.76),6 (3-0-3 50.00%),10 (1.67)
27,"Gardiner, Darcy",25y 214d,127 (53-0-74 41.73%),5 (0.04),←,
30,"Hipwood, Eric",23y 223d,100 (45-0-55 45.00%),151 (1.51),←,
35,"Lester, Ryan",28y 241d,147 (57-0-90 38.78%),45 (0.31),←,
17,"Lyons, Jarryd",28y 276d,141 (78-0-63 55.32%),71 (0.50),49 (34-0-15 69.39%),22 (0.45)
11,"McCarthy, Lincoln",27y 184d,76 (55-0-21 72.37%),66 (0.87),47 (32-0-15 68.09%),41 (0.87)
6,"McCluggage, Hugh",23y 52d,88 (42-0-46 47.73%),54 (0.61),←,
46,"McInerney, Oscar",26y 288d,61 (35-0-26 57.38%),32 (0.52),←,
25,"McStay, Daniel",25y 304d,122 (50-0-72 40.98%),88 (0.72),←,
9,"Neale, Lachie",27y 335d,184 (99-0-85 53.80%),96 (0.52),49 (34-0-15 69.39%),29 (0.59)
20,"Prior, Jaxon",19y 324d,4 (3-0-1 75.00%),2 (0.50),←,
10,"Rich, Daniel",30y 321d,228 (88-1-139 38.82%),111 (0.49),←,
2,"Robertson, Deven",19y 298d,4 (2-0-2 50.00%),2 (0.50),←,
5,"Robinson, Mitch",31y 321d,216 (98-1-117 45.60%),113 (0.52),116 (47-0-69 40.52%),55 (0.47)
37,"Starcevich, Brandon",21y 274d,29 (19-0-10 65.52%),2 (0.07),←,
15,"Zorko, Dayne",32y 74d,191 (74-0-117 38.74%),195 (1.02),←,
Totals,Totals,26y 11d,2528 (1238-5-1285 48.97%),1541 (0.61),,
C,"Fagan, Chris",59y 305d,93 (44-0-49 47.31%),,←,
